x,y,radius,size,year,make,type
-3.9586242185,-6.95192737999,8,864.0,2008.0,CANON,dslr
0.397757082675,7.99010571289,8,864.0,2008.0,NIKON,dslr
-1.98130378643,-7.75076998148,8,864.0,2012.0,CANON,dslr
-7.99893479183,0.130545762008,8,864.0,2008.0,CANON,dslr
1.45918495398,7.8657980695,8,864.0,2012.0,CANON,dslr
-1.72732474441,7.81129625781,8,864.0,2012.0,CANON,dslr
3.48544659082,7.20080981991,8,864.0,2008.0,NIKON,dslr
2.49457363521,7.60112507321,8,864.0,2008.0,NIKON,dslr
-0.930549047297,-7.94569559388,8,864.0,2005.0,CANON,dslr
0.136811361635,-7.99883008016,8,864.0,2012.0,CANON,dslr
1.20173036858,-7.90922525417,8,864.0,2008.0,CANON,dslr
2.24520446862,-7.67848011615,8,864.0,2005.0,CANON,dslr
3.24861284174,-7.31071231854,8,864.0,2012.0,LEICA,mrls
5.0646435265,-6.19268810368,8,864.0,2008.0,CANON,dslr
5.84485872757,-5.46238285502,8,864.0,2008.0,NIKON,dslr
6.52077228617,-4.6346012549,8,864.0,2008.0,NIKON,dslr
7.08032250884,-3.7241150856,8,864.0,2012.0,CANON,dslr
7.51352420861,-2.74717199437,8,864.0,2008.0,CANON,dslr
4.19404964173,-6.81248468642,8,864.0,2012.0,CANON,dslr
7.97235270429,-0.664524159378,8,864.0,2012.0,CANON,dslr
7.98979169483,0.404015684426,8,864.0,2008.0,CANON,dslr
7.86465266329,1.46534585877,8,864.0,2008.0,NIKON,dslr
7.59916871866,2.50052690155,8,864.0,2008.0,CANON,dslr
7.19807742821,3.49108598253,8,864.0,2012.0,CANON,dslr
6.66853627554,4.41934655145,8,864.0,2012.0,CANON,dslr
6.01999493504,5.26874377647,8,864.0,2008.0,NIKON,dslr
5.26402664232,6.02412014397,8,864.0,2008.0,CANON,dslr
7.81264689088,-1.72120555382,8,864.0,2008.0,CANON,dslr
4.41412166945,6.67199594479,8,864.0,2008.0,CANON,dslr
-8.71409930824,-2.25043845642,9,864.0,2012.0,CANON,dslr
-8.91910237407,-1.20399868806,9,864.0,2008.0,CANON,dslr
-8.99890079348,-0.14065741731,9,864.0,2012.0,CANON,dslr
-8.95237437159,0.924658375249,9,864.0,2008.0,CANON,dslr
-8.78017623736,1.9769939911,9,864.0,2008.0,NIKON,dslr
-6.90859279127,5.76813190248,9,864.0,2008.0,CANON,dslr
