x,y,distance,size,year,make,type,emp
17.9856856551,0.717712696577,18.0,372.88,2009.0,NIKON,dslr,10.0
-3.8781574695,-17.5772550372,18.0,372.88,2009.0,NIKON,dslr,10.0
-4.87529718601,-17.3271889627,18.0,372.88,2009.0,NIKON,dslr,10.0
-5.85653469645,-17.0206051993,18.0,372.88,2009.0,NIKON,dslr,10.0
-6.818669408,-16.6585037595,18.0,372.88,2009.0,NIKON,dslr,10.0
-7.75856303721,-16.2420657429,18.0,372.88,2007.0,NIKON,dslr,12.0
-8.67314984643,-15.7726494839,18.0,372.88,2007.0,NIKON,dslr,12.0
-9.55944664359,-15.2517861206,18.0,372.88,2008.0,NIKON,dslr,10.0
-10.4145625127,-14.6811746011,18.0,372.88,2009.0,NIKON,dslr,12.0
-11.2357082437,-14.0626761416,18.0,372.88,2007.0,NIKON,dslr,12.0
-1.84922252906,-17.9047584747,18.0,372.88,2009.0,NIKON,dslr,12.0
-12.0202054297,-13.3983081554,18.0,372.88,2008.0,NIKON,dslr,12.0
-14.1288644121,-11.1523625491,18.0,372.88,2008.0,NIKON,dslr,12.0
-14.7424968188,-10.3275741366,18.0,372.88,2008.0,NIKON,dslr,10.0
-15.3080422652,-9.469099324,18.0,372.88,2008.0,NIKON,dslr,12.0
-15.8236560595,-8.57973827753,18.0,372.88,2006.0,NIKON,dslr,10.0
-16.2876563767,-7.66239190812,18.0,372.88,2007.0,NIKON,dslr,12.0
-16.6985297443,-6.72005240895,18.0,372.88,2007.0,NIKON,dslr,12.0
-17.0549359787,-5.75579349561,18.0,372.88,2009.0,NIKON,dslr,10.0
-17.3557125568,-4.77276038023,18.0,372.88,2009.0,NIKON,dslr,10.0
-17.7866371139,-2.76324812095,18.0,372.88,2006.0,NIKON,dslr,10.0
-17.9153795066,-1.74332358836,18.0,372.88,2009.0,NIKON,dslr,10.0
-17.9856856551,-0.717712696577,18.0,372.88,2008.0,NIKON,dslr,12.0
-13.4691465863,-11.9407742729,18.0,372.88,2009.0,NIKON,dslr,10.0
-0.824045269193,-17.9811275896,18.0,372.88,2007.0,NIKON,dslr,12.0
-12.765495204,-12.690237673,18.0,372.88,2009.0,NIKON,dslr,12.0
2.25420513568,-17.8582910494,18.0,372.88,2007.0,NIKON,dslr,12.0
0.203819855065,-17.9988460037,18.0,372.88,2007.0,NIKON,dslr,12.0
17.9502632783,-1.3371792104,18.0,372.88,2007.0,NIKON,dslr,12.0
17.8446502933,-2.35975759531,18.0,372.88,2006.0,NIKON,dslr,10.0
17.6808317682,-3.37463894142,18.0,372.88,2006.0,NIKON,dslr,10.0
17.4593420448,-4.37851291673,18.0,372.88,2008.0,NIKON,dslr,12.0
17.1809035767,-5.36810509299,18.0,372.88,2006.0,NIKON,dslr,10.0
16.4569960322,-7.29158978521,18.0,372.88,2007.0,NIKON,dslr,12.0
16.0138881919,-8.21920829391,18.0,372.88,2008.0,NIKON,dslr,12.0
15.5185463767,-9.12001745354,18.0,372.88,2006.0,NIKON,dslr,10.0
14.9725862889,-9.99107901184,18.0,372.88,2008.0,NIKON,dslr,12.0
14.3777887367,-10.8295517471,18.0,372.88,2008.0,NIKON,dslr,12.0
13.7360938261,-11.6327007355,18.0,372.88,2007.0,NIKON,dslr,12.0
16.8464245721,-6.34018762621,18.0,372.88,2007.0,NIKON,dslr,12.0
13.0495946325,-12.3979062719,18.0,372.88,2007.0,NIKON,dslr,12.0
4.27520340499,-17.4849259606,18.0,372.88,2008.0,NIKON,dslr,12.0
5.26642462365,-17.2123435849,18.0,372.88,2009.0,NIKON,dslr,10.0
6.24046785983,-16.883618122,18.0,372.88,2008.0,NIKON,dslr,12.0
7.19415598694,-16.4998218062,18.0,372.88,2009.0,NIKON,dslr,12.0
3.27003736143,-17.700476142,18.0,372.88,2008.0,NIKON,dslr,12.0
9.90237498986,-15.0313994545,18.0,372.88,2008.0,NIKON,dslr,12.0
10.7443499658,-14.4415699912,18.0,372.88,2008.0,NIKON,dslr,12.0
11.5512791054,-13.8046351284,18.0,372.88,2009.0,NIKON,dslr,12.0
12.3205303736,-13.1226724151,18.0,372.88,2008.0,NIKON,dslr,12.0
9.02810052491,-15.572199617,18.0,372.88,2008.0,NIKON,dslr,12.0
5.85653469645,17.0206051993,18.0,372.88,2008.0,NIKON,dslr,12.0
8.05625356518,-17.2074628721,19.0,372.88,2008.0,NIKON,dslr,12.0
-13.8532105765,13.0034055817,19.0,372.88,2008.0,SONY,dslr,10.0
7.11284511587,-17.6183834207,19.0,372.88,2008.0,NIKON,dslr,12.0
-8.82330494213,-16.8270404379,19.0,372.88,2009.0,NIKON,dslr,10.0
17.6183834207,7.11284511587,19.0,372.88,2008.0,NIKON,dslr,12.0
17.9776262151,6.14857346631,19.0,372.88,2009.0,NIKON,dslr,12.0
-18.5370183278,-4.16880696524,19.0,372.88,2008.0,NIKON,dslr,10.0
-18.2841375343,-5.16626699139,19.0,372.88,2008.0,NIKON,dslr,12.0
-17.9776262151,-6.14857346631,19.0,372.88,2006.0,NIKON,dslr,10.0
-18.7355268527,-3.15911910999,19.0,372.88,2008.0,NIKON,dslr,12.0
-17.2074628721,-8.05625356518,19.0,372.88,2008.0,NIKON,dslr,12.0
-16.7460698701,-8.97603163471,19.0,372.88,2008.0,NIKON,dslr,12.0
-15.6774239613,-10.7339823895,19.0,372.88,2008.0,NIKON,dslr,12.0
-17.6183834207,-7.11284511587,19.0,372.88,2009.0,NIKON,dslr,12.0
-18.8790808492,-2.14016501409,19.0,372.88,2007.0,NIKON,dslr,12.0
-14.5368838359,12.2343372662,19.0,372.88,2007.0,NIKON,dslr,12.0
-18.999803409,-0.0864315849089,19.0,372.88,2006.0,NIKON,dslr,10.0
-18.9766178722,0.942323794358,19.0,372.88,2007.0,NIKON,dslr,12.0
-18.8977706455,1.96831517558,19.0,372.88,2007.0,NIKON,dslr,12.0
-18.5741787995,3.99998524027,19.0,372.88,2007.0,NIKON,dslr,12.0
-18.3303833309,4.9997046854,19.0,372.88,2007.0,NIKON,dslr,12.0
-18.0328216897,5.98475913525,19.0,372.88,2007.0,NIKON,dslr,12.0
-17.6823666755,6.9522592554,19.0,372.88,2008.0,NIKON,dslr,10.0
-17.2800462331,7.89936720129,19.0,372.88,2007.0,NIKON,dslr,12.0
-16.8270404379,8.82330494213,19.0,372.88,2007.0,NIKON,dslr,12.0
-15.7744325363,10.5909054456,19.0,372.88,2007.0,NIKON,dslr,12.0
-15.1779179103,11.4293835315,19.0,372.88,2006.0,NIKON,dslr,10.0
-15.0733055771,-11.5669987023,19.0,372.88,2007.0,NIKON,dslr,12.0
-18.9672592488,-1.11493344545,19.0,372.88,2007.0,NIKON,dslr,12.0
-14.4249745906,-12.3660870149,19.0,372.88,2007.0,NIKON,dslr,12.0
10.7339823895,-15.6774239613,19.0,372.88,2007.0,NIKON,dslr,12.0
-13.0034055817,-13.8532105765,19.0,372.88,2007.0,NIKON,dslr,12.0
11.5669987023,-15.0733055771,19.0,372.88,2008.0,NIKON,dslr,12.0
-13.1289034637,13.7343326682,19.0,372.88,2007.0,NIKON,dslr,12.0
9.8694814569,-16.2355577598,19.0,372.88,2006.0,NIKON,dslr,10.0
8.97603163471,-16.7460698701,19.0,372.88,2006.0,NIKON,dslr,10.0
6.14857346631,-17.9776262151,19.0,372.88,2007.0,NIKON,dslr,12.0
5.16626699139,-18.2841375343,19.0,372.88,2007.0,NIKON,dslr,12.0
4.16880696524,-18.5370183278,19.0,372.88,2007.0,NIKON,dslr,12.0
3.15911910999,-18.7355268527,19.0,372.88,2007.0,NIKON,dslr,12.0
2.14016501409,-18.8790808492,19.0,372.88,2007.0,NIKON,dslr,12.0
1.11493344544,-18.9672592488,19.0,372.88,2007.0,NIKON,dslr,12.0
0.0864315849088,-18.999803409,19.0,372.88,2007.0,NIKON,dslr,12.0
-0.942323794358,-18.9766178722,19.0,372.88,2006.0,NIKON,dslr,10.0
-1.96831517558,-18.8977706455,19.0,372.88,2008.0,SONY,dslr,14.0
-2.98853314925,-18.7634930015,19.0,372.88,2007.0,NIKON,dslr,12.0
-3.99998524027,-18.5741787995,19.0,372.88,2009.0,NIKON,dslr,12.0
-4.9997046854,-18.3303833309,19.0,372.88,2007.0,NIKON,dslr,12.0
-5.98475913525,-18.0328216897,19.0,372.88,2007.0,NIKON,dslr,12.0
-6.9522592554,-17.6823666755,19.0,372.88,2009.0,NIKON,dslr,12.0
-7.89936720129,-17.2800462331,19.0,372.88,2009.0,NIKON,dslr,12.0
-9.72136240934,-16.3246780338,19.0,372.88,2009.0,NIKON,dslr,10.0
-10.5909054456,-15.7744325363,19.0,372.88,2009.0,NIKON,dslr,12.0
-11.4293835315,-15.1779179103,19.0,372.88,2009.0,NIKON,dslr,12.0
-12.2343372662,-14.5368838359,19.0,372.88,2007.0,NIKON,dslr,12.0
-13.7343326682,-13.1289034637,19.0,372.88,2007.0,NIKON,dslr,12.0
-12.3660870149,14.4249745906,19.0,372.88,2007.0,NIKON,dslr,12.0
11.4293835315,15.1779179103,19.0,372.88,2008.0,NIKON,dslr,12.0
-10.7339823895,15.6774239613,19.0,372.88,2008.0,NIKON,dslr,12.0
-11.5669987023,15.0733055771,19.0,372.88,2008.0,NIKON,dslr,10.0
15.6774239613,10.7339823895,19.0,372.88,2008.0,SONY,dslr,10.0
16.2355577598,9.8694814569,19.0,372.88,2008.0,NIKON,dslr,10.0
16.7460698701,8.97603163471,19.0,372.88,2007.0,NIKON,dslr,12.0
17.2074628721,8.05625356518,19.0,372.88,2008.0,NIKON,dslr,10.0
18.2841375343,5.16626699139,19.0,372.88,2008.0,NIKON,dslr,10.0
18.5370183278,4.16880696524,19.0,372.88,2008.0,NIKON,dslr,10.0
18.7355268527,3.15911910999,19.0,372.88,2008.0,NIKON,dslr,10.0
18.8790808492,2.14016501409,19.0,372.88,2008.0,NIKON,dslr,10.0
18.9672592488,1.11493344545,19.0,372.88,2008.0,NIKON,dslr,10.0
18.999803409,0.0864315849091,19.0,372.88,2007.0,NIKON,dslr,12.0
18.9766178722,-0.942323794358,19.0,372.88,2008.0,NIKON,dslr,10.0
14.4249745906,12.3660870149,19.0,372.88,2008.0,NIKON,dslr,10.0
18.8977706455,-1.96831517558,19.0,372.88,2008.0,NIKON,dslr,10.0
18.5741787995,-3.99998524027,19.0,372.88,2007.0,NIKON,dslr,12.0
18.3303833309,-4.9997046854,19.0,372.88,2009.0,NIKON,dslr,12.0
18.0328216897,-5.98475913525,19.0,372.88,2007.0,NIKON,dslr,12.0
17.6823666755,-6.9522592554,19.0,372.88,2007.0,NIKON,dslr,12.0
17.2800462331,-7.89936720129,19.0,372.88,2007.0,NIKON,dslr,12.0
16.8270404379,-8.82330494213,19.0,372.88,2007.0,NIKON,dslr,12.0
16.3246780338,-9.72136240934,19.0,372.88,2007.0,NIKON,dslr,12.0
15.7744325363,-10.5909054456,19.0,372.88,2008.0,NIKON,dslr,12.0
15.1779179103,-11.4293835315,19.0,372.88,2008.0,NIKON,dslr,12.0
13.8532105765,-13.0034055817,19.0,372.88,2008.0,NIKON,dslr,12.0
13.1289034637,-13.7343326682,19.0,372.88,2007.0,NIKON,dslr,12.0
12.3660870149,-14.4249745906,19.0,372.88,2007.0,NIKON,dslr,12.0
18.7634930015,-2.98853314925,19.0,372.88,2007.0,NIKON,dslr,12.0
13.7343326682,13.1289034637,19.0,372.88,2007.0,NIKON,dslr,12.0
15.0733055771,11.5669987023,19.0,372.88,2007.0,NIKON,dslr,12.0
12.2343372662,14.5368838359,19.0,372.88,2007.0,NIKON,dslr,12.0
-9.8694814569,16.2355577598,19.0,372.88,2007.0,NIKON,dslr,12.0
-8.97603163471,16.7460698701,19.0,372.88,2007.0,NIKON,dslr,12.0
-8.05625356518,17.2074628721,19.0,372.88,2007.0,NIKON,dslr,12.0
-7.11284511587,17.6183834207,19.0,372.88,2007.0,NIKON,dslr,12.0
-6.14857346631,17.9776262151,19.0,372.88,2007.0,NIKON,dslr,12.0
-5.16626699139,18.2841375343,19.0,372.88,2007.0,NIKON,dslr,12.0
-4.16880696524,18.5370183278,19.0,372.88,2007.0,NIKON,dslr,12.0
-3.15911910999,18.7355268527,19.0,372.88,2007.0,NIKON,dslr,12.0
-2.14016501409,18.8790808492,19.0,372.88,2007.0,NIKON,dslr,12.0
13.0034055817,13.8532105765,19.0,372.88,2007.0,NIKON,dslr,12.0
-0.086431584909,18.999803409,19.0,372.88,2007.0,NIKON,dslr,12.0
0.942323794358,18.9766178722,19.0,372.88,2008.0,NIKON,dslr,12.0
-1.11493344545,18.9672592488,19.0,372.88,2007.0,NIKON,dslr,12.0
9.72136240934,16.3246780338,19.0,372.88,2007.0,NIKON,dslr,12.0
2.98853314925,18.7634930015,19.0,372.88,2007.0,NIKON,dslr,12.0
3.99998524027,18.5741787995,19.0,372.88,2007.0,NIKON,dslr,12.0
4.9997046854,18.3303833309,19.0,372.88,2007.0,NIKON,dslr,12.0
5.98475913525,18.0328216897,19.0,372.88,2009.0,NIKON,dslr,12.0
6.9522592554,17.6823666755,19.0,372.88,2008.0,NIKON,dslr,12.0
7.89936720129,17.2800462331,19.0,372.88,2007.0,NIKON,dslr,12.0
8.82330494213,16.8270404379,19.0,372.88,2007.0,NIKON,dslr,12.0
1.96831517558,18.8977706455,19.0,372.88,2007.0,NIKON,dslr,12.0
10.5909054456,15.7744325363,19.0,372.88,2007.0,NIKON,dslr,12.0
-16.2355577598,-9.8694814569,19.0,372.88,2007.0,NIKON,dslr,12.0
-18.7634930015,2.98853314925,19.0,372.88,2007.0,NIKON,dslr,12.0
-16.3246780338,9.72136240934,19.0,372.88,2007.0,NIKON,dslr,12.0
14.5368838359,-12.2343372662,19.0,372.88,2007.0,NIKON,dslr,12.0
-17.0787115075,-10.4075748013,20.0,372.88,2007.0,NIKON,dslr,12.0
-1.05807727377,-19.9719922011,20.0,372.88,2007.0,NIKON,dslr,12.0
-11.5365477029,-16.3373212951,20.0,372.88,2007.0,NIKON,dslr,12.0
-15.2898474024,-12.8926555221,20.0,372.88,2007.0,NIKON,dslr,12.0
-18.4672650901,-7.67854934815,20.0,372.88,2008.0,NIKON,dslr,12.0
-14.9064783078,13.3340505646,20.0,372.88,2007.0,NIKON,dslr,12.0
8.84129942989,-17.9396606543,20.0,372.88,2007.0,NIKON,dslr,12.0
9.74577618704,-17.4648173913,20.0,372.88,2007.0,NIKON,dslr,12.0
-19.8081194165,-2.76376648454,20.0,372.88,2007.0,NIKON,dslr,12.0
-19.9234004137,-1.74874696734,20.0,372.88,2008.0,NIKON,dslr,12.0
-19.986703534,-0.729165168963,20.0,372.88,2008.0,NIKON,dslr,12.0
-19.9978636269,0.292318938081,20.0,372.88,2008.0,NIKON,dslr,12.0
-19.9568515768,1.31304041839,20.0,372.88,2008.0,NIKON,dslr,12.0
-19.8637743797,2.33033632617,20.0,372.88,2009.0,PENTAX,dslr,12.0
-19.7188748632,3.34155265255,20.0,372.88,2009.0,NIKON,dslr,12.0
-19.5225310537,4.3440512496,20.0,372.88,2007.0,NIKON,dslr,12.0
-19.2752551896,5.33521671292,20.0,372.88,2007.0,NIKON,dslr,12.0
-18.9776923857,6.31246320502,20.0,372.09,2010.0,PENTAX,dslr,16.0
-18.6306189491,7.27324120135,20.0,372.09,2010.0,PENTAX,dslr,16.0
-18.2349403549,8.21504414185,20.0,372.09,2010.0,PENTAX,dslr,16.0
-17.302020927,10.0319525439,20.0,372.09,2010.0,PENTAX,dslr,16.0
-16.7672139735,10.9023178988,20.0,372.09,2012.0,PENTAX,mrls,16.0
-16.1886632732,11.7442403512,20.0,372.09,2004.0,NIKON,dslr,12.0
-15.5678781988,12.5555234214,20.0,372.09,2010.0,PENTAX,dslr,16.0
-14.2061891168,14.0777906924,20.0,372.09,2010.0,PENTAX,dslr,16.0
-13.4688376004,14.7848034716,20.0,372.09,2010.0,PENTAX,dslr,16.0
-12.6963474246,15.4532443866,20.0,372.09,2010.0,PENTAX,dslr,16.0
-11.8907339281,16.0813695515,20.0,372.09,2010.0,PENTAX,dslr,16.0
-11.0540988643,16.6675402594,20.0,372.09,2012.0,PENTAX,dslr,16.0
-9.29657001418,17.7080147383,20.0,370.52,2010.0,NIKON,dslr,16.0
-8.38026141986,18.1596040302,20.0,370.52,2010.0,NIKON,dslr,16.0
-7.44208968034,18.5638169887,20.0,370.52,2010.0,NIKON,dslr,16.0
-19.6411612974,-3.77157565055,20.0,370.52,2010.0,NIKON,dslr,16.0
-19.4229616311,-4.76954520632,20.0,370.52,2010.0,NIKON,dslr,16.0
-19.1540896756,-5.75507156322,20.0,370.52,2010.0,NIKON,dslr,16.0
7.91375673201,-18.3677013909,20.0,370.52,2010.0,NIKON,dslr,16.0
3.01649782633,-19.7712098988,20.0,370.52,2010.0,NIKON,dslr,16.0
2.00303325741,-19.8994436548,20.0,370.52,2010.0,NIKON,dslr,16.0
0.984343003428,-19.9757620343,20.0,370.52,2010.0,NIKON,dslr,16.0
-0.0369152890602,-19.9999659315,20.0,370.52,2011.0,NIKON,dslr,16.0
4.02209269684,-19.5913953137,20.0,370.52,2010.0,NIKON,dslr,16.0
-2.07647885569,-19.8919138235,20.0,370.52,2010.0,NIKON,dslr,16.0
-3.08946314136,-19.7599397139,20.0,370.52,2010.0,NIKON,dslr,16.0
-4.09438737045,-19.5764141778,20.0,370.52,2010.0,NIKON,dslr,16.0
-5.08862981038,-19.3418160123,20.0,370.52,2010.0,NIKON,dslr,16.0
-6.06959659614,-19.0567572572,20.0,370.52,2010.0,NIKON,dslr,16.0
-7.0347284974,-18.7219815983,20.0,370.52,2010.0,NIKON,dslr,16.0
-7.98150759523,-18.3383624271,20.0,370.52,2010.0,NIKON,dslr,16.0
-8.90746385105,-17.9069005621,20.0,370.52,2010.0,NIKON,dslr,16.0
-9.81018155073,-17.4287216382,20.0,370.52,2010.0,NIKON,dslr,16.0
-10.6873056069,-16.9050731695,20.0,370.52,2010.0,NIKON,dslr,16.0
5.01719438674,-19.3604690151,20.0,370.52,2010.0,NIKON,dslr,16.0
-12.3556922632,-15.7269472148,20.0,370.52,2010.0,NIKON,dslr,16.0
-13.1426022332,-15.0755433249,20.0,370.52,2010.0,NIKON,dslr,16.0
-13.8952246545,-14.3848090637,20.0,370.52,2010.0,NIKON,dslr,16.0
5.99920678934,-19.0790334634,20.0,370.52,2010.0,NIKON,dslr,16.0
-15.9282093173,-12.0951290999,20.0,370.52,2010.0,NIKON,dslr,16.0
-16.5250163528,-11.2660478669,20.0,370.52,2010.0,NIKON,dslr,16.0
6.9655679464,-18.7478228918,20.0,370.52,2010.0,NIKON,dslr,16.0
-17.5878502538,-9.52194956137,20.0,370.52,2010.0,NIKON,dslr,16.0
-18.051104307,-8.61148264224,20.0,370.52,2010.0,NIKON,dslr,16.0
-6.48450237858,18.9195990682,20.0,370.52,2010.0,NIKON,dslr,16.0
-5.5099977505,19.226022074,20.0,370.52,2010.0,NIKON,dslr,16.0
-18.8352468871,-6.72558359553,20.0,370.52,2010.0,NIKON,dslr,16.0
-3.52044350323,19.6877240315,20.0,370.52,2010.0,NIKON,dslr,16.0
19.0008656782,6.24236361316,20.0,370.52,2010.0,NIKON,dslr,16.0
19.2948189271,5.2640253199,20.0,370.52,2010.0,NIKON,dslr,16.0
19.5384341966,4.27195378562,20.0,370.52,2010.0,NIKON,dslr,16.0
19.731075922,3.26873721168,20.0,370.52,2011.0,NIKON,dslr,16.0
19.8722415233,2.25699287558,20.0,370.52,2010.0,NIKON,dslr,16.0
19.9615627154,1.23936030276,20.0,370.52,2010.0,NIKON,dslr,16.0
19.9988064695,0.218494380424,20.0,370.52,2010.0,NIKON,dslr,16.0
19.983875621,-0.802941568806,20.0,370.52,2010.0,NIKON,dslr,16.0
19.9168091228,-1.82228273516,20.0,370.52,2010.0,NIKON,dslr,16.0
19.7977819436,-2.83686977393,20.0,370.52,2010.0,NIKON,dslr,16.0
19.6271046118,-3.84405574336,20.0,370.52,2010.0,NIKON,dslr,16.0
19.405222405,-4.84121301027,20.0,370.52,2010.0,NIKON,dslr,16.0
18.6573413402,7.20441629249,20.0,370.52,2010.0,NIKON,dslr,16.0
18.8102909056,-6.79506850936,20.0,370.52,2010.0,NIKON,dslr,16.0
18.0191918294,-8.67806002607,20.0,370.52,2010.0,NIKON,dslr,16.0
17.5525799234,-9.58681062874,20.0,370.52,2010.0,NIKON,dslr,16.0
17.0401753406,-10.4705503371,20.0,370.52,2010.0,NIKON,dslr,16.0
15.8834513448,-12.1538460324,20.0,370.52,2010.0,NIKON,dslr,16.0
15.2421496926,-12.9490104931,20.0,370.52,2010.0,NIKON,dslr,16.0
14.5610830122,-13.7103924639,20.0,370.52,2010.0,NIKON,dslr,16.0
13.8420281287,-14.4360055861,20.0,370.52,2010.0,NIKON,dslr,16.0
13.0868609744,-15.1239568181,20.0,370.52,2010.0,NIKON,dslr,16.0
12.297551694,-15.7724513736,20.0,370.52,2010.0,NIKON,dslr,16.0
11.4761595053,-16.3797974044,20.0,370.52,2010.0,NIKON,dslr,16.0
-4.52111816741,19.4822865834,20.0,370.52,2010.0,NIKON,dslr,16.0
10.6248273269,-16.9444104139,20.0,370.52,2010.0,NIKON,dslr,16.0
18.4387937212,-7.74666935564,20.0,370.52,2010.0,NIKON,dslr,16.0
18.2651421289,8.1476734723,20.0,370.52,2010.0,NIKON,dslr,16.0
19.1327141887,-5.8257401052,20.0,370.52,2010.0,NIKON,dslr,16.0
17.338936216,9.96801338764,20.0,370.52,2010.0,NIKON,dslr,16.0
2.58381374534,19.8323953805,20.0,370.52,2010.0,NIKON,dslr,16.0
1.56778942108,19.9384562173,20.0,370.52,2010.0,NIKON,dslr,16.0
5.5809335024,19.2055507925,20.0,370.52,2010.0,NIKON,dslr,16.0
6.55430032305,18.8955324687,20.0,370.52,2010.0,NIKON,dslr,16.0
7.51056772252,18.5362178582,20.0,370.52,2010.0,NIKON,dslr,16.0
0.547674913214,19.9924998984,20.0,370.52,2010.0,NIKON,dslr,16.0
-0.473868415964,19.99438543,20.0,370.52,2010.0,NIKON,dslr,16.0
9.36187620713,17.6735755828,20.0,370.52,2010.0,NIKON,dslr,16.0
10.2520874398,17.1724984532,20.0,369.72,2007.0,NIKON,dslr,10.0
4.59300666347,19.4654640271,20.0,368.95,2010.0,SONY,dslr,14.0
11.1155521469,16.6266202359,20.0,368.95,2010.0,SONY,dslr,14.0
17.8252912473,9.06967430232,20.0,368.95,2010.0,SONY,dslr,14.0
12.7533069168,15.4062702393,20.0,368.95,2010.0,SONY,dslr,14.0
13.5233242643,14.7349822138,20.0,368.95,2004.0,MINOLTA,dslr,6.0
14.2580608029,14.0252523022,20.0,368.95,2007.0,PENTAX,dslr,6.0
14.9555996888,13.2789321087,20.0,368.95,2004.0,MINOLTA,dslr,6.0
15.6141211228,12.4979686975,20.0,368.95,2010.0,SONY,dslr,14.0
16.2319070975,11.6843995129,20.0,368.95,2010.0,SONY,dslr,14.0
16.80734588,10.8403470642,20.0,368.95,2010.0,SONY,dslr,14.0
-2.51058440392,19.8417984556,20.0,368.95,2010.0,SONY,dslr,14.0
11.9500176477,16.0373650648,20.0,368.95,2010.0,SONY,dslr,14.0
3.59309719457,19.6745940886,20.0,368.95,2010.0,SONY,dslr,14.0
-10.1886249188,17.2102272578,20.0,368.95,2010.0,SONY,dslr,14.0
-1.49417547655,19.9441078929,20.0,368.95,2010.0,SONY,dslr,14.0
8.44724090834,18.1285443717,20.0,368.95,2010.0,SONY,dslr,14.0
-17.7916888834,9.13541497015,20.0,368.95,2004.0,MINOLTA,dslr,6.0
-14.6115960213,-13.6565464782,20.0,368.95,2010.0,SONY,dslr,14.0
16.4833148859,-11.3269735751,20.0,368.95,2004.0,MINOLTA,dslr,6.0
-20.6938967466,3.57248337177,21.0,368.95,2010.0,SONY,dslr,14.0
19.7878574681,-7.03140788325,21.0,368.95,2004.0,MINOLTA,dslr,6.0
17.5084407456,-11.5954518092,21.0,368.95,2004.0,MINOLTA,dslr,6.0
-11.38140214,-17.6483337833,21.0,368.95,2006.0,PENTAX,dslr,10.0
-11.3646080282,17.6591529911,21.0,368.95,2004.0,MINOLTA,dslr,6.0
3.32024105404,20.735862638,21.0,368.95,2006.0,PENTAX,dslr,10.0
-19.9594313709,-6.52848369453,21.0,368.95,2010.0,SONY,dslr,14.0
18.5625545377,9.81995769004,21.0,368.95,2010.0,SONY,dslr,14.0
-18.3081468456,10.2864842915,21.0,368.95,2010.0,SONY,dslr,14.0
-17.7856100925,11.1656649438,21.0,368.95,2010.0,SONY,dslr,14.0
-0.776944445197,-20.9856226338,21.0,368.95,2010.0,SONY,dslr,14.0
15.6335484131,-14.021132765,21.0,368.95,2010.0,SONY,dslr,14.0
14.9323524897,-14.7656645337,21.0,368.95,2010.0,SONY,dslr,14.0
16.2976632869,-13.2433444185,21.0,368.95,2010.0,SONY,dslr,14.0
16.923121904,-12.4341443221,21.0,368.95,2010.0,SONY,dslr,14.0
0.2457167107,-20.9985624103,21.0,368.95,2010.0,SONY,dslr,14.0
14.195738676,-15.4751737775,21.0,368.95,2010.0,SONY,dslr,14.0
10.9312196174,-17.9306563649,21.0,368.95,2010.0,SONY,dslr,14.0
12.623325907,-16.7824802412,21.0,368.95,2010.0,SONY,dslr,14.0
11.7912565411,-17.3771766747,21.0,368.95,2010.0,SONY,dslr,14.0
10.0452550485,-18.4416065192,21.0,368.95,2010.0,SONY,dslr,14.0
9.13546424443,-18.9088152204,21.0,368.95,2010.0,SONY,dslr,14.0
8.20400512847,-19.3311743009,21.0,368.95,2010.0,SONY,dslr,14.0
7.25308701874,-19.7076819717,21.0,368.95,2010.0,SONY,dslr,14.0
6.28496538794,-20.0374451982,21.0,368.95,2010.0,SONY,dslr,14.0
5.30193651361,-20.3196818185,21.0,368.95,2010.0,SONY,dslr,14.0
4.30633203163,-20.5537223985,21.0,368.95,2010.0,SONY,dslr,14.0
8.22239127391,19.3233610363,21.0,368.95,2010.0,SONY,dslr,14.0
2.28686632691,-20.8751105962,21.0,368.95,2010.0,SONY,dslr,14.0
1.26779505371,-20.9616959166,21.0,368.95,2010.0,SONY,dslr,14.0
18.0522315001,-10.7292561656,21.0,368.95,2010.0,SONY,dslr,14.0
13.4254541384,-16.1479776188,21.0,368.95,2010.0,SONY,dslr,14.0
18.5532043559,-9.83761191186,21.0,368.95,2010.0,SONY,dslr,14.0
14.2104538746,15.461662287,21.0,368.95,2010.0,SONY,dslr,14.0
19.4220477402,-7.98649244523,21.0,368.95,2010.0,SONY,dslr,14.0
12.6392854653,16.7704640045,21.0,368.95,2009.0,SONY,dslr,10.0
-1.79776277471,-20.922907279,21.0,368.95,2010.0,SONY,dslr,14.0
13.4408097278,16.1351986,21.0,368.95,2004.0,MINOLTA,dslr,6.0
14.9463923948,14.7514526193,21.0,368.95,2010.0,SONY,dslr,14.0
15.6468797236,14.0062541358,21.0,368.95,2010.0,SONY,dslr,14.0
16.3102543823,13.2278343648,21.0,368.95,2010.0,SONY,dslr,14.0
16.9349429196,12.4180396323,21.0,368.95,2006.0,PENTAX,dslr,6.0
17.5194636434,11.5787906816,21.0,368.95,2005.0,PENTAX,dslr,6.0
18.0624301349,10.7120781187,21.0,368.95,2006.0,PENTAX,dslr,10.0
19.018650612,8.90454540663,21.0,368.95,2008.0,PENTAX,dslr,10.0
19.4296365482,7.9680125253,21.0,368.95,2008.0,PENTAX,dslr,10.0
19.7945375332,7.01258039858,21.0,368.95,2010.0,SONY,dslr,14.0
20.1124880621,6.04051520592,21.0,368.95,2010.0,SONY,dslr,14.0
20.3827339913,5.05412257856,21.0,368.95,2010.0,SONY,dslr,14.0
20.6046343275,4.05574213082,21.0,368.95,2010.0,SONY,dslr,14.0
20.7776627474,3.04774191084,21.0,368.16,2011.0,NIKON,dslr,16.0
