local_path,lat,lon,qual
/Users/damoncrockett/Desktop/astrophotography_data/images/852929605_c3166fe515.jpg,56.354694,-3.376579,0
/Users/damoncrockett/Desktop/astrophotography_data/images/853789156_de64639da4.jpg,56.354694,-3.376579,0
/Users/damoncrockett/Desktop/astrophotography_data/images/852934219_183e3312c6.jpg,56.354694,-3.376579,0
/Users/damoncrockett/Desktop/astrophotography_data/images/853792646_86b1ef2ca8.jpg,56.354694,-3.376579,0
/Users/damoncrockett/Desktop/astrophotography_data/images/853794178_7487598951.jpg,56.368102,-3.379497,0
/Users/damoncrockett/Desktop/astrophotography_data/images/8603023754_dcf1869ce4.jpg,48.023916,3.519744,0
/Users/damoncrockett/Desktop/astrophotography_data/images/4879464_8220fad392.jpg,,,0
/Users/damoncrockett/Desktop/astrophotography_data/images/2968041945_ae61f62901.jpg,36.331345,-106.191197,0
/Users/damoncrockett/Desktop/astrophotography_data/images/2968044093_3c14078307.jpg,36.331345,-106.191197,0
/Users/damoncrockett/Desktop/astrophotography_data/images/62762966_08cd52592a.jpg,,,0
/Users/damoncrockett/Desktop/astrophotography_data/images/1681250488_d228a1bdfb.jpg,,,0
/Users/damoncrockett/Desktop/astrophotography_data/images/1314526261_3abbf67e4e.jpg,42.228433,-85.621894,0
/Users/damoncrockett/Desktop/astrophotography_data/images/38285466_3e24d3bdff.jpg,,,0
/Users/damoncrockett/Desktop/astrophotography_data/images/168807505_50515bd102.jpg,,,0
/Users/damoncrockett/Desktop/astrophotography_data/images/2967810119_07bbdee11b.jpg,35.84843,-106.465137,0
/Users/damoncrockett/Desktop/astrophotography_data/images/280326221_3f8a8d00d3.jpg,-28.99733,141.245727,0
/Users/damoncrockett/Desktop/astrophotography_data/images/43838987_cb5e857e5c.jpg,,,0
/Users/damoncrockett/Desktop/astrophotography_data/images/5924335298_5e36b3e550.jpg,35.757692,-82.684822,0
/Users/damoncrockett/Desktop/astrophotography_data/images/5924335388_e4ee1139f8.jpg,35.757308,-82.685251,0
/Users/damoncrockett/Desktop/astrophotography_data/images/50511860_edfd128700.jpg,,,0
/Users/damoncrockett/Desktop/astrophotography_data/images/871802420_50ddc147f1.jpg,35.782283,-94.248758,0
/Users/damoncrockett/Desktop/astrophotography_data/images/282860033_adf536556e.jpg,,,0
/Users/damoncrockett/Desktop/astrophotography_data/images/51790210_f050d9366b.jpg,34.277715,-119.189257,0
/Users/damoncrockett/Desktop/astrophotography_data/images/52290580_2e0897b652.jpg,,,0
/Users/damoncrockett/Desktop/astrophotography_data/images/52288316_be8990d63c.jpg,,,0
/Users/damoncrockett/Desktop/astrophotography_data/images/52288117_f52c097357.jpg,,,0
/Users/damoncrockett/Desktop/astrophotography_data/images/2341756707_8f7ce40dc8.jpg,,,0
/Users/damoncrockett/Desktop/astrophotography_data/images/91620913_0e069d6083.jpg,,,0
/Users/damoncrockett/Desktop/astrophotography_data/images/3729574120_30a2a816d8.jpg,,,0
/Users/damoncrockett/Desktop/astrophotography_data/images/61169274_71683c4e81.jpg,,,0
/Users/damoncrockett/Desktop/astrophotography_data/images/60558089_f54b69de5c.jpg,,,0
/Users/damoncrockett/Desktop/astrophotography_data/images/61658142_10c00299cc.jpg,33.026511,-116.379375,0
/Users/damoncrockett/Desktop/astrophotography_data/images/65151677_588283b23c.jpg,,,0
/Users/damoncrockett/Desktop/astrophotography_data/images/72301316_d061ec9b4b.jpg,33.813589,-95.479774,0
/Users/damoncrockett/Desktop/astrophotography_data/images/70363067_5f259bdf69.jpg,,,0
/Users/damoncrockett/Desktop/astrophotography_data/images/72301317_e5d219649e.jpg,33.813589,-95.479774,0
/Users/damoncrockett/Desktop/astrophotography_data/images/72301318_82a48dff7c.jpg,33.813589,-95.479774,0
/Users/damoncrockett/Desktop/astrophotography_data/images/3197643866_b62053620b.jpg,,,0
/Users/damoncrockett/Desktop/astrophotography_data/images/73197446_717cef4b99.jpg,,,0
/Users/damoncrockett/Desktop/astrophotography_data/images/74020914_63e5b3a89e.jpg,33.442265,-88.852931,0
/Users/damoncrockett/Desktop/astrophotography_data/images/74021012_75d3c05b4b.jpg,33.442265,-88.852931,0
/Users/damoncrockett/Desktop/astrophotography_data/images/217708762_2c108b23a0.jpg,45.515342,8.847545,0
/Users/damoncrockett/Desktop/astrophotography_data/images/79231909_325dbb5165.jpg,,,0
/Users/damoncrockett/Desktop/astrophotography_data/images/79255236_123b852727.jpg,,,0
/Users/damoncrockett/Desktop/astrophotography_data/images/5215229754_186a2eca76.jpg,49.951219,-102.304687,0
/Users/damoncrockett/Desktop/astrophotography_data/images/107805597_67f79d46ee.jpg,,,0
/Users/damoncrockett/Desktop/astrophotography_data/images/87192522_fd074dee05.jpg,32.549761,-88.615105,0
/Users/damoncrockett/Desktop/astrophotography_data/images/91217735_a323a98490.jpg,,,0
/Users/damoncrockett/Desktop/astrophotography_data/images/93864204_a3932a4dba.jpg,33.442265,-88.852931,0
/Users/damoncrockett/Desktop/astrophotography_data/images/94345602_b63a435faf.jpg,33.442265,-88.852931,0
/Users/damoncrockett/Desktop/astrophotography_data/images/96024281_2f8e35e1ce.jpg,,,0
/Users/damoncrockett/Desktop/astrophotography_data/images/5215051785_9317e3239c.jpg,-45.03144,168.663253,0
/Users/damoncrockett/Desktop/astrophotography_data/images/114855835_b9cabc2186.jpg,,,0
