user_nid,lat,lon
36519414@N00,47.621655,6.896769
36519414@N00,47.621655,6.896769
36519414@N00,47.640869,6.865152
36519414@N00,47.640869,6.865152
36519414@N00,47.620358,6.986258
36519414@N00,47.620358,6.986258
36519414@N00,47.620358,6.986258
36519414@N00,47.620358,6.986258
36519414@N00,47.620358,6.986258
36519414@N00,47.620358,6.986258
36519414@N00,47.620358,6.986258
36519414@N00,47.620358,6.986258
36519414@N00,47.640869,6.865152
36519414@N00,47.640869,6.865152
36519414@N00,47.640869,6.865152
36519414@N00,47.640869,6.865152
36519414@N00,47.640869,6.865152
36519414@N00,47.640869,6.865152
36519414@N00,47.640869,6.865152
36519414@N00,47.640869,6.865152
36519414@N00,47.992494,7.20708
36519414@N00,47.793958,6.588872
36519414@N00,47.793958,6.588872
36519414@N00,47.651794,6.846655
36519414@N00,47.651794,6.846655
36519414@N00,47.992494,7.20708
36519414@N00,47.620358,6.986258
36519414@N00,47.620358,6.986258
36519414@N00,47.620358,6.986258
36519414@N00,47.620358,6.986258
36519414@N00,47.636725,6.85848
36519414@N00,47.636725,6.85848
36519414@N00,47.636725,6.85848
36519414@N00,47.640869,6.865152
36519414@N00,47.640869,6.865152
36519414@N00,47.660602,6.816652
36519414@N00,47.640869,6.865152
36519414@N00,47.640869,6.865152
36519414@N00,47.640869,6.865152
36519414@N00,47.640869,6.865152
36519414@N00,47.640869,6.865152
36519414@N00,47.651794,6.846655
36519414@N00,47.620358,6.986258
36519414@N00,47.640869,6.865152
36519414@N00,47.640869,6.865152
36519414@N00,47.640869,6.865152
36519414@N00,47.4674,6.872886
36519414@N00,47.640869,6.865152
36519414@N00,47.640869,6.865152
36519414@N00,47.640869,6.865152
36519414@N00,47.640869,6.865152
36519414@N00,47.620358,6.986258
36519414@N00,47.640869,6.865152
36519414@N00,47.640869,6.865152
36519414@N00,47.640869,6.865152
36519414@N00,47.640869,6.865152
36519414@N00,47.640869,6.865152
36519414@N00,47.640869,6.865152
36519414@N00,47.586197,6.764263
36519414@N00,47.640869,6.865152
36519414@N00,47.640869,6.865152
36519414@N00,47.640869,6.865152
36519414@N00,47.640869,6.865152
36519414@N00,47.621719,6.896425
36519414@N00,47.640869,6.865152
36519414@N00,47.620358,6.986258
36519414@N00,47.651794,6.846655
36519414@N00,47.586191,6.764263
36519414@N00,47.586191,6.764263
36519414@N00,47.621925,6.895513
36519414@N00,47.640869,6.865152
36519414@N00,47.640869,6.865152
36519414@N00,47.640869,6.865152
36519414@N00,47.640869,6.865152
36519414@N00,47.651794,6.846655
36519414@N00,47.651794,6.846655
36519414@N00,47.640869,6.865152
36519414@N00,47.640764,6.865317
36519414@N00,47.640764,6.865317
36519414@N00,47.686943,6.806931
36519414@N00,47.620339,6.986253
36519414@N00,47.640713,6.865071
36519414@N00,47.640713,6.865071
36519414@N00,47.640713,6.865071
36519414@N00,47.620367,6.986296
36519414@N00,47.642998,6.867249
36519414@N00,47.643171,6.865618
36519414@N00,47.640713,6.865071
36519414@N00,47.640713,6.865071
36519414@N00,47.640713,6.865071
36519414@N00,47.640713,6.865071
36519414@N00,47.640713,6.865071
36519414@N00,48.126913,6.784572
36519414@N00,48.126913,6.784572
36519414@N00,47.640713,6.865071
36519414@N00,47.640713,6.865071
36519414@N00,47.640713,6.865071
36519414@N00,47.640713,6.865071
36519414@N00,47.640713,6.865071
36519414@N00,47.640713,6.865071
36519414@N00,47.640757,6.865339
36519414@N00,47.640757,6.865339
36519414@N00,47.640757,6.865339
36519414@N00,47.640757,6.865339
36519414@N00,47.640757,6.865339
36519414@N00,47.640757,6.865339
36519414@N00,47.640757,6.865339
36519414@N00,47.640757,6.865339
36519414@N00,47.640757,6.865339
36519414@N00,47.652495,6.845512
36519414@N00,47.651743,6.846284
36519414@N00,47.657749,6.858
36519414@N00,47.651743,6.846284
36519414@N00,47.651743,6.846284
36519414@N00,47.651743,6.846284
36519414@N00,47.640713,6.865071
36519414@N00,47.640713,6.865071
36519414@N00,47.640713,6.865071
36519414@N00,47.640713,6.865071
36519414@N00,47.640713,6.865071
36519414@N00,47.640713,6.865071
36519414@N00,47.687044,6.806845
36519414@N00,47.687044,6.806845
36519414@N00,47.651765,6.846424
36519414@N00,47.651765,6.846424
36519414@N00,47.651765,6.846424
36519414@N00,47.651765,6.846424
36519414@N00,47.651765,6.846424
36519414@N00,47.651765,6.846424
36519414@N00,47.651765,6.846424
36519414@N00,47.651765,6.846424
36519414@N00,47.640764,6.865317
36519414@N00,47.640764,6.865317
36519414@N00,47.640764,6.865317
36519414@N00,47.640764,6.865317
36519414@N00,47.640764,6.865317
36519414@N00,47.640764,6.865317
36519414@N00,47.640764,6.865317
36519414@N00,47.640764,6.865317
36519414@N00,47.652495,6.845512
36519414@N00,47.651772,6.846585
36519414@N00,47.651874,6.846542
36519414@N00,47.652495,6.845512
36519414@N00,47.652495,6.845512
36519414@N00,47.640764,6.865317
36519414@N00,47.640764,6.865317
36519414@N00,47.640764,6.865317
36519414@N00,47.640764,6.865317
36519414@N00,47.652495,6.845512
36519414@N00,47.651787,6.846553
36519414@N00,47.651845,6.846499
36519414@N00,47.652495,6.845512
36519414@N00,47.640764,6.865317
36519414@N00,47.652495,6.845512
36519414@N00,47.652495,6.845512
36519414@N00,47.652495,6.845512
36519414@N00,47.651765,6.846424
36519414@N00,47.640764,6.865317
36519414@N00,47.640764,6.865317
36519414@N00,47.640764,6.865317
36519414@N00,47.640764,6.865317
36519414@N00,47.640764,6.865317
36519414@N00,47.640764,6.865317
36519414@N00,47.640764,6.865317
36519414@N00,47.640764,6.865317
36519414@N00,47.651765,6.846424
36519414@N00,47.640764,6.865317
36519414@N00,47.640764,6.865317
36519414@N00,47.640764,6.865317
36519414@N00,47.640764,6.865317
36519414@N00,47.640764,6.865317
36519414@N00,47.640764,6.865317
36519414@N00,47.640764,6.865317
36519414@N00,47.640764,6.865317
36519414@N00,47.640764,6.865317
36519414@N00,47.640764,6.865317
36519414@N00,47.640764,6.865317
36519414@N00,47.640764,6.865317
36519414@N00,47.659621,6.813454
36519414@N00,47.659621,6.813454
36519414@N00,47.659621,6.813454
36519414@N00,47.659621,6.813454
36519414@N00,47.640764,6.865317
36519414@N00,47.640764,6.865317
36519414@N00,47.659621,6.813454
36519414@N00,47.651765,6.846424
36519414@N00,47.651765,6.846424
36519414@N00,47.640764,6.865317
36519414@N00,47.640764,6.865317
36519414@N00,47.651765,6.846424
36519414@N00,47.651765,6.846424
36519414@N00,47.651765,6.846424
36519414@N00,47.640764,6.865317
36519414@N00,47.640764,6.865317
36519414@N00,47.640764,6.865317
36519414@N00,47.640764,6.865317
36519414@N00,47.640764,6.865317
36519414@N00,47.640764,6.865317
36519414@N00,47.640764,6.865317
36519414@N00,47.640764,6.865317
36519414@N00,47.640764,6.865317
36519414@N00,47.640764,6.865317
36519414@N00,47.651765,6.846424
36519414@N00,47.640764,6.865317
36519414@N00,47.651765,6.846424
36519414@N00,47.651765,6.846424
36519414@N00,47.651765,6.846424
36519414@N00,47.651765,6.846424
36519414@N00,47.651765,6.846424
36519414@N00,47.651765,6.846424
36519414@N00,47.651765,6.846424
36519414@N00,47.651765,6.846424
36519414@N00,47.651765,6.846424
36519414@N00,47.651765,6.846424
36519414@N00,47.651765,6.846424
36519414@N00,47.651765,6.846424
36519414@N00,47.651765,6.846424
36519414@N00,47.651765,6.846424
36519414@N00,47.651765,6.846424
36519414@N00,47.640757,6.865339
36519414@N00,47.620339,6.986274
36519414@N00,47.620353,6.986274
36519414@N00,47.651765,6.846424
36519414@N00,47.651765,6.846424
36519414@N00,47.651765,6.846424
36519414@N00,47.640764,6.865317
36519414@N00,47.640764,6.865317
36519414@N00,47.640764,6.865317
36519414@N00,47.640764,6.865317
36519414@N00,47.640764,6.865317
36519414@N00,47.640764,6.865317
36519414@N00,47.640764,6.865317
36519414@N00,47.640764,6.865317
36519414@N00,47.640764,6.865317
36519414@N00,47.661283,6.817531
36519414@N00,47.661283,6.817531
36519414@N00,47.651765,6.846424
36519414@N00,47.651765,6.846424
36519414@N00,47.640764,6.865317
36519414@N00,47.640764,6.865317
36519414@N00,47.640764,6.865317
36519414@N00,47.640764,6.865317
36519414@N00,47.640764,6.865317
36519414@N00,47.640764,6.865317
36519414@N00,47.640764,6.865317
36519414@N00,47.640764,6.865317
36519414@N00,47.640764,6.865317
36519414@N00,47.640764,6.865317
36519414@N00,47.640764,6.865317
36519414@N00,47.640764,6.865317
36519414@N00,47.640764,6.865317
36519414@N00,47.640764,6.865317
36519414@N00,47.640764,6.865317
36519414@N00,47.640764,6.865317
36519414@N00,47.640764,6.865317
36519414@N00,47.640764,6.865317
36519414@N00,47.640764,6.865317
36519414@N00,47.651765,6.846424
36519414@N00,47.640764,6.865317
36519414@N00,47.640764,6.865317
36519414@N00,47.640764,6.865317
36519414@N00,47.640764,6.865317
36519414@N00,47.640764,6.865317
36519414@N00,47.651765,6.846424
36519414@N00,47.640764,6.865317
36519414@N00,47.640764,6.865317
36519414@N00,47.6408,6.865478
36519414@N00,47.6408,6.865478
36519414@N00,47.6408,6.865478
36519414@N00,47.6408,6.865478
36519414@N00,47.6408,6.865478
36519414@N00,47.485671,6.761934
36519414@N00,47.485671,6.761934
36519414@N00,47.485671,6.761934
36519414@N00,47.485671,6.761934
36519414@N00,47.485671,6.761934
36519414@N00,47.485671,6.761934
36519414@N00,47.485671,6.761934
36519414@N00,47.6408,6.865478
36519414@N00,47.6408,6.865478
36519414@N00,47.6408,6.865478
36519414@N00,47.6408,6.865478
36519414@N00,47.6408,6.865478
36519414@N00,47.6408,6.865478
36519414@N00,47.6408,6.865478
36519414@N00,47.6408,6.865478
36519414@N00,47.6408,6.865478
36519414@N00,47.6408,6.865478
36519414@N00,47.6408,6.865478
36519414@N00,47.6408,6.865478
36519414@N00,47.6408,6.865478
36519414@N00,47.6408,6.865478
36519414@N00,47.6408,6.865478
36519414@N00,47.6408,6.865478
36519414@N00,47.6408,6.865478
36519414@N00,47.6408,6.865478
36519414@N00,47.651787,6.846553
36519414@N00,47.651787,6.846553
36519414@N00,47.6408,6.865478
36519414@N00,47.6408,6.865478
36519414@N00,47.6408,6.865478
36519414@N00,47.6408,6.865478
36519414@N00,47.6408,6.865478
36519414@N00,47.6408,6.865478
36519414@N00,47.6408,6.865478
36519414@N00,47.6408,6.865478
36519414@N00,47.6408,6.865478
36519414@N00,47.6408,6.865478
36519414@N00,47.6408,6.865478
36519414@N00,47.6408,6.865478
36519414@N00,47.6408,6.865478
36519414@N00,47.6408,6.865478
36519414@N00,47.6408,6.865478
36519414@N00,47.6408,6.865478
36519414@N00,47.6408,6.865478
36519414@N00,47.6408,6.865478
36519414@N00,47.640757,6.865339
36519414@N00,47.651666,6.846722
36519414@N00,47.640757,6.865339
36519414@N00,47.640757,6.865339
36519414@N00,47.640757,6.865339
36519414@N00,47.640757,6.865339
36519414@N00,47.640757,6.865339
36519414@N00,47.640757,6.865339
36519414@N00,47.640757,6.865339
36519414@N00,47.640757,6.865339
36519414@N00,47.640757,6.865339
36519414@N00,47.640757,6.865339
36519414@N00,47.640757,6.865339
36519414@N00,47.640757,6.865339
36519414@N00,47.640757,6.865339
36519414@N00,47.640757,6.865339
36519414@N00,47.640757,6.865339
36519414@N00,47.640757,6.865339
36519414@N00,47.651666,6.846722
36519414@N00,47.651666,6.846722
36519414@N00,47.640757,6.865339
36519414@N00,47.686596,6.807339
36519414@N00,47.686596,6.807339
36519414@N00,47.686596,6.807339
36519414@N00,47.686596,6.807339
36519414@N00,47.640757,6.865339
36519414@N00,47.640757,6.865339
36519414@N00,47.640757,6.865339
36519414@N00,47.651666,6.846722
36519414@N00,47.640757,6.865339
36519414@N00,47.640757,6.865339
36519414@N00,47.640757,6.865339
36519414@N00,47.640757,6.865339
36519414@N00,47.640757,6.865339
36519414@N00,47.640757,6.865339
36519414@N00,47.640757,6.865339
36519414@N00,47.640757,6.865339
36519414@N00,47.640757,6.865339
36519414@N00,47.640757,6.865339
36519414@N00,47.640757,6.865339
36519414@N00,47.620324,6.986253
36519414@N00,47.620324,6.986253
36519414@N00,47.620324,6.986253
36519414@N00,47.620353,6.986317
33763963@N05,49.781541,9.181351
33763963@N05,49.774114,9.068527
33763963@N05,49.656571,9.117279
33763963@N05,49.876191,8.976774
33763963@N05,49.907018,9.016342
33763963@N05,49.856468,9.109897
33763963@N05,49.844929,9.128351
33763963@N05,49.839641,9.14435
33763963@N05,49.845621,9.129638
33763963@N05,49.846119,9.132685
33763963@N05,49.839641,9.14435
33763963@N05,49.839641,9.14435
33763963@N05,49.839641,9.14435
33763963@N05,49.656627,9.116764
33763963@N05,49.839641,9.14435
33763963@N05,49.839641,9.14435
33763963@N05,49.856288,9.102215
33763963@N05,49.797943,9.137363
33763963@N05,49.797721,9.137363
33763963@N05,49.797887,9.137191
33763963@N05,49.856523,9.107322
33763963@N05,49.845731,9.130496
33763963@N05,49.772728,9.070758
33763963@N05,49.841082,9.145431
33763963@N05,49.813065,9.191608
33763963@N05,49.838978,9.149465
33763963@N05,49.773448,9.069042
33763963@N05,49.813342,9.191093
33763963@N05,49.813176,9.191694
33763963@N05,49.813134,9.191265
33763963@N05,49.811071,9.191093
33763963@N05,49.813065,9.192209
33763963@N05,49.811071,9.191093
33763963@N05,49.813065,9.193325
33763963@N05,49.813172,9.192595
33763963@N05,49.773338,9.069385
33763963@N05,49.773892,8.946132
33763963@N05,49.773892,9.068355
33763963@N05,49.772617,9.071102
33763963@N05,49.772617,9.071102
33763963@N05,49.852428,9.133243
33763963@N05,49.852428,9.133243
33763963@N05,49.774391,9.067797
33763963@N05,49.799328,9.153327
33763963@N05,49.852428,9.133243
33763963@N05,49.801322,9.151954
33763963@N05,49.845953,9.131183
33763963@N05,49.774058,9.068698
33763963@N05,49.837871,9.18869
33763963@N05,49.655738,9.117965
33763963@N05,49.813134,9.192187
33763963@N05,49.773171,9.070587
33763963@N05,49.773837,9.06784
33763963@N05,49.773393,9.068527
33763963@N05,49.77367,9.06887
33763963@N05,49.839641,9.14435
33763963@N05,49.839641,9.14435
33763963@N05,49.839641,9.14435
33763963@N05,49.655766,9.118137
33763963@N05,49.656794,9.11745
33763963@N05,49.839641,9.14435
33763963@N05,49.839641,9.14435
33763963@N05,49.839641,9.14435
33763963@N05,49.813131,9.192659
33763963@N05,49.813093,9.192016
33763963@N05,49.839641,9.14435
33763963@N05,49.813155,9.192327
33763963@N05,49.839641,9.14435
33763963@N05,49.813134,9.192262
33763963@N05,49.81312,9.192155
33763963@N05,49.839641,9.14435
33763963@N05,49.774058,9.069042
33763963@N05,49.81319,9.191308
29638083@N00,-34.719845,-59.494906
29638083@N00,-34.252437,-59.391614
29638083@N00,-35.395034,-57.146345
29638083@N00,-38.294614,-57.853839
29638083@N00,-35.394978,-57.146464
29638083@N00,-33.160284,-58.358231
29638083@N00,-33.160081,-58.358137
29638083@N00,-33.160267,-58.358234
29638083@N00,-33.160248,-58.358153
29638083@N00,-33.160262,-58.358178
29638083@N00,-35.396156,-57.147523
29638083@N00,-34.179059,-59.677023
29638083@N00,-34.1791,-59.677062
29638083@N00,-39.116773,-67.686173
29638083@N00,-34.179078,-59.677112
29638083@N00,-34.179153,-59.677037
29638083@N00,-34.179123,-59.677214
29638083@N00,-34.50567,-58.473653
29638083@N00,-39.32012,-68.78907
29638083@N00,-33.160264,-58.358187
29638083@N00,-34.179153,-59.677162
29638083@N00,-34.1791,-59.677062
29638083@N00,-34.179081,-59.677064
29638083@N00,-39.320042,-68.789089
29638083@N00,-34.179123,-59.677214
29638083@N00,-39.320112,-68.78907
29638083@N00,-39.320023,-68.789187
29638083@N00,-35.580128,-58.019656
29638083@N00,-35.580162,-58.019739
29638083@N00,-35.580145,-58.019664
29638083@N00,-39.319112,-68.79132
29638083@N00,-41.283998,-66.307984
29638083@N00,-35.580148,-58.0197
29638083@N00,-35.580128,-58.019656
29638083@N00,-35.396117,-57.147545
29638083@N00,-35.394962,-57.146442
29638083@N00,-34.65213,-59.432338
29638083@N00,-34.544883,-59.414405
29638083@N00,-38.294673,-57.850695
29638083@N00,-34.252478,-59.391695
29638083@N00,-37.043668,-59.754638
29638083@N00,-34.697307,-59.451828
29638083@N00,-35.394912,-57.146489
29638083@N00,-34.688416,-59.441528
29638083@N00,-38.296309,-57.852781
29638083@N00,-38.295625,-57.852781
29638083@N00,-37.131617,-62.807514
29638083@N00,-34.505681,-58.473587
29638083@N00,-37.133931,-62.811434
29638083@N00,-40.716785,-64.995417
29638083@N00,-36.778251,-59.86502
29638083@N00,-34.50567,-58.4737
29638083@N00,-38.293962,-57.848201
29638083@N00,-36.778251,-59.86502
24710541@N08,53.311355,-4.041
24710541@N08,53.311352,-4.041017
24710541@N08,53.12394,-4.019076
24710541@N08,53.306118,-4.693619
24710541@N08,53.093267,-4.05955
24710541@N08,53.123795,-4.018819
24710541@N08,53.123617,-4.018639
24710541@N08,52.88998,-4.035072
24710541@N08,54.698908,-4.902601
24710541@N08,53.147163,-4.352489
24710541@N08,52.895262,-4.031818
24710541@N08,53.311754,-4.121511
24710541@N08,53.310747,-4.041564
24710541@N08,53.134954,-4.414744
24710541@N08,53.4266,-4.415926
24710541@N08,53.351157,-4.259634
24710541@N08,53.135237,-4.4141
24710541@N08,53.311355,-4.041
24710541@N08,53.136005,-4.414428
24710541@N08,53.311847,-4.041174
24710541@N08,53.302786,-4.057852
24710541@N08,53.425807,-4.407507
24710541@N08,53.136323,-4.412071
24710541@N08,53.141392,-4.389279
24710541@N08,53.312297,-4.041148
24710541@N08,53.393807,-4.341659
24710541@N08,53.207677,-4.239864
24710541@N08,52.99811,-3.974639
24710541@N08,52.998195,-3.974386
24710541@N08,54.889405,-4.382998
24710541@N08,54.698927,-4.90262
24710541@N08,52.904703,-4.6504
24710541@N08,52.999719,-3.974713
24710541@N08,53.156716,-4.354898
24710541@N08,53.12307,-4.019558
24710541@N08,53.118254,-4.023807
24710541@N08,53.14904,-4.341799
24710541@N08,53.101733,-4.032489
24710541@N08,53.149606,-4.341269
24710541@N08,52.560669,-3.568117
24710541@N08,53.275727,-4.090389
24710541@N08,53.311536,-4.040356
24710541@N08,56.647908,-4.866953
24710541@N08,53.316836,-4.097373
24710541@N08,53.316813,-4.097323
24710541@N08,53.280688,-4.100045
24710541@N08,54.698902,-4.902628
24710541@N08,52.5605,-3.568103
24710541@N08,52.560449,-3.568117
24710541@N08,53.280688,-4.100042
24710541@N08,52.890574,-4.029423
24710541@N08,53.311302,-4.041556
24710541@N08,53.135766,-4.415176
24710541@N08,52.560475,-3.568153
24710541@N08,53.135966,-4.414789
24710541@N08,53.137675,-4.412781
24710541@N08,53.311355,-4.041017
24710541@N08,53.215086,-4.505614
24710541@N08,53.311019,-4.040925
24710541@N08,53.311782,-4.040549
24710541@N08,53.156716,-4.354898
23966421@N06,53.377991,-6.601109
23966421@N06,53.378075,-6.60095
23966421@N06,53.378075,-6.60095
23966421@N06,51.089861,4.497624
23966421@N06,53.378075,-6.60095
23966421@N06,53.378075,-6.60095
23966421@N06,54.031176,-7.372266
23966421@N06,53.379619,-6.600438
23966421@N06,53.378075,-6.60095
23966421@N06,53.378075,-6.60095
23966421@N06,53.377666,-6.599834
23966421@N06,53.379149,-6.599763
23966421@N06,53.382166,-6.625667
23966421@N06,53.378119,-6.599929
23966421@N06,53.382166,-6.625667
23966421@N06,54.031176,-7.372266
23966421@N06,54.031176,-7.372266
23966421@N06,54.031176,-7.372266
23966421@N06,54.031176,-7.372266
23966421@N06,54.031176,-7.372266
23966421@N06,53.382166,-6.625667
23966421@N06,54.031176,-7.372266
23966421@N06,54.031176,-7.372266
23966421@N06,53.380314,-6.59626
23966421@N06,53.373853,-6.529269
23966421@N06,53.378,-6.555834
23966421@N06,53.3795,-6.601167
23966421@N06,53.3795,-6.601167
23966421@N06,53.372217,-6.613941
23966421@N06,53.377811,-6.55395
23966421@N06,53.377882,-6.600347
23966421@N06,53.353419,-6.613895
23966421@N06,53.353444,-6.613331
23966421@N06,53.353272,-6.612795
23966421@N06,53.353463,-6.613981
23966421@N06,53.350413,-6.603142
23966421@N06,53.350413,-6.603142
23966421@N06,53.395107,-6.601324
23966421@N06,53.378016,-6.601817
23966421@N06,53.353283,-6.612775
23966421@N06,53.378497,-6.60122
23966421@N06,53.372177,-6.614253
23966421@N06,54.031272,-7.3722
23966421@N06,53.377811,-6.55395
23966421@N06,53.353141,-6.612803
23966421@N06,53.35318,-6.612917
23966421@N06,53.353205,-6.612778
23966421@N06,53.353205,-6.612778
23966421@N06,53.353463,-6.613981
23966421@N06,53.353202,-6.612712
23966421@N06,53.379309,-6.602847
23966421@N06,53.379225,-6.603412
23966421@N06,53.353086,-6.612581
23966421@N06,53.353136,-6.612698
23966421@N06,53.378075,-6.60095
23966421@N06,53.353283,-6.612753
23966421@N06,53.353283,-6.612753
23966421@N06,53.352805,-6.611151
23966421@N06,53.377747,-6.602568
23966421@N06,53.37793,-6.602687
23966421@N06,53.353211,-6.613342
23966421@N06,53.353208,-6.613325
23966421@N06,53.353375,-6.61282
23966421@N06,53.353484,-6.612911
23966421@N06,53.353091,-6.612795
23966421@N06,53.353452,-6.613342
23966421@N06,53.378252,-6.601348
23966421@N06,53.353188,-6.613334
23966421@N06,53.353091,-6.612795
23966421@N06,53.3808,-6.593958
23966421@N06,53.3808,-6.593958
23966421@N06,53.379619,-6.600438
23966421@N06,53.379149,-6.599763
23966421@N06,53.3808,-6.593958
23966421@N06,53.353172,-6.612778
23966421@N06,53.353466,-6.613973
23966421@N06,53.378075,-6.60095
23966421@N06,53.378075,-6.60095
23966421@N06,53.378075,-6.60095
23966421@N06,53.387425,-6.567167
23966421@N06,53.38009,-6.582419
23966421@N06,53.378352,-6.601462
23966421@N06,53.378311,-6.600723
23966421@N06,53.378108,-6.600862
23966421@N06,53.377619,-6.600793
23966421@N06,53.377619,-6.600793
23966421@N06,53.377619,-6.600793
23966421@N06,53.387673,-6.567528
23966421@N06,53.376301,-6.540856
23966421@N06,53.377619,-6.600793
23966421@N06,53.377619,-6.600793
23966421@N06,53.377619,-6.600793
23966421@N06,53.377619,-6.600793
23966421@N06,53.387289,-6.567238
23966421@N06,53.379,-6.565
23966421@N06,53.387468,-6.567163
23966421@N06,53.379,-6.565
23966421@N06,53.379833,-6.5965
23966421@N06,51.11534,4.548098
23966421@N06,51.11534,4.548098
23966421@N06,53.38009,-6.582419
23966421@N06,53.38009,-6.582419
23966421@N06,54.031516,-7.372164
23966421@N06,54.031516,-7.372164
23966421@N06,53.37793,-6.602687
23966421@N06,53.37793,-6.602687
23966421@N06,53.353484,-6.612911
23966421@N06,53.376493,-6.596367
23966421@N06,53.379416,-6.603509
23966421@N06,53.377709,-6.603212
23966421@N06,53.379619,-6.600438
23966421@N06,53.377666,-6.599834
23966421@N06,53.379225,-6.603412
23966421@N06,53.37793,-6.602687
23409752@N08,-32.181769,116.075212
23409752@N08,-32.181787,116.075191
23409752@N08,-32.27554,116.06826
23409752@N08,-32.181823,116.075255
23409752@N08,-32.181823,116.07517
23409752@N08,-32.181841,116.075191
23409752@N08,-32.181805,116.075212
23409752@N08,-32.18186,116.075191
23409752@N08,-32.181914,116.07517
23409752@N08,-32.181823,116.075234
23409752@N08,-32.181769,116.075191
23409752@N08,-32.182223,116.078968
23409752@N08,-32.18186,116.07517
23409752@N08,-32.181769,116.07517
23409752@N08,-32.181796,116.075105
23409752@N08,-32.18186,116.07517
23409752@N08,-32.181769,116.075148
23409752@N08,-32.181787,116.075191
23409752@N08,-32.181823,116.075148
22837563@N08,40.80391,-111.868286
22837563@N08,40.80391,-111.868286
22837563@N08,40.746931,-111.875066
22837563@N08,40.746931,-111.875066
22837563@N08,40.746931,-111.875066
22433418@N04,38.624246,-90.185394
22433418@N04,38.965548,-95.233612
22433418@N04,38.800654,-95.320701
22433418@N04,38.930704,-95.157279
22433418@N04,38.962478,-95.181083
22433418@N04,38.920654,-95.183715
22433418@N04,38.919085,-95.348281
22433418@N04,38.921222,-95.353431
22433418@N04,38.747925,-95.318756
22433418@N04,89.999666,-17.812507
22433418@N04,38.955637,-95.215415
22433418@N04,38.882297,-95.130336
22433418@N04,38.914678,-95.351371
22433418@N04,38.958207,-95.136337
22433418@N04,38.907331,-95.161514
22433418@N04,38.839707,-95.194015
22433418@N04,38.959675,-95.240478
22433418@N04,38.961277,-95.228805
22433418@N04,38.954603,-95.243911
22433418@N04,38.952734,-95.158309
22433418@N04,38.965281,-95.236244
22433418@N04,38.933817,-95.23271
22433418@N04,38.61915,-95.99121
22433418@N04,38.962879,-95.231552
22433418@N04,38.973823,-95.244598
22433418@N04,38.837167,-95.136108
22433418@N04,38.986233,-95.178909
22433418@N04,38.945324,-95.179367
22433418@N04,38.614992,-95.990867
22433418@N04,38.907197,-95.177192
22433418@N04,38.616468,-95.990524
22433418@N04,38.617004,-95.99121
22433418@N04,38.915613,-95.350513
22433418@N04,-88.239144,-145.546875
22433418@N04,89.962537,-145.898437
22433418@N04,39.00331,-95.262336
22433418@N04,39.126198,-94.832496
22433418@N04,38.401814,-95.525321
22433418@N04,38.804533,-95.239334
22433418@N04,38.916147,-95.338668
22433418@N04,38.966749,-95.455627
22433418@N04,86.133185,-92.548828
22433418@N04,38.921088,-95.157737
22433418@N04,39.435066,-96.073637
22433418@N04,38.956739,-95.148468
22433418@N04,38.951132,-95.127182
22433418@N04,38.953535,-95.163574
22433418@N04,38.400738,-95.526008
22433418@N04,38.953468,-95.129628
22433418@N04,38.922825,-95.157737
22433418@N04,38.93057,-95.155677
22433418@N04,38.931371,-95.366477
22433418@N04,38.897713,-95.295753
22433418@N04,38.92002,-95.328025
22433418@N04,38.921356,-95.333518
22433418@N04,38.92376,-95.329055
22433418@N04,38.942258,-92.594683
22433418@N04,38.953535,-95.660705
22433418@N04,38.919619,-95.335407
22433418@N04,38.953535,-95.130615
22433418@N04,38.950064,-95.138511
22433418@N04,38.959408,-95.130615
22433418@N04,38.817909,-95.227317
22433418@N04,38.400738,-95.545578
22433418@N04,38.950731,-95.139884
22433418@N04,38.403428,-95.545234
22433418@N04,38.406522,-95.537681
22433418@N04,38.874864,-95.428504
22433418@N04,38.900384,-95.441207
22433418@N04,39.0905,-95.212898
22433418@N04,40.707384,-74.01206
22433418@N04,89.984373,-71.542968
22433418@N04,38.849333,-95.208206
22433418@N04,38.916815,-94.972343
22433418@N04,38.931238,-95.111389
22433418@N04,38.624787,-90.1849
22433418@N04,38.857622,-95.111045
22433418@N04,38.887157,-95.233955
22433418@N04,38.622905,-90.18505
22433418@N04,38.619016,-90.188484
22433418@N04,38.81082,-95.134277
22433418@N04,38.916414,-95.226745
22433418@N04,39.196741,-95.308113
22433418@N04,39.228131,-95.434799
22433418@N04,38.863904,-95.167565
22433418@N04,38.966442,-95.234878
22433418@N04,38.917134,-95.190997
22433418@N04,38.916132,-95.181384
22433418@N04,38.9652,-95.15675
22433418@N04,38.907197,-95.180625
22433418@N04,39.225604,-95.254783
22433418@N04,38.925562,-95.374374
22433418@N04,38.796239,-95.219078
22433418@N04,38.920421,-95.378837
22433418@N04,38.964213,-95.233612
22433418@N04,39.048285,-95.19556
22433418@N04,38.83944,-95.198364
22433418@N04,38.921356,-95.374889
22433418@N04,38.935377,-95.398979
22433418@N04,38.795169,-95.312919
22433418@N04,39.037986,-95.200881
22433418@N04,38.900103,-95.177521
22433418@N04,38.946059,-95.271949
22433418@N04,-87.984704,-111.09375
22433418@N04,38.965148,-95.195503
22084572@N07,49.038402,8.301522
22084572@N07,52.270792,10.613315
22084572@N07,52.271098,10.614295
22084572@N07,52.271054,10.612113
22084572@N07,49.038402,8.301522
22084572@N07,52.271164,10.614166
18548283@N00,32.904963,-116.474514
18548283@N00,32.980397,-116.568545
