x,y,phi,radius,distance,phibin,size,year,make,type,emp
-8.15606049388,-3.80508570471,-2.70507381882,9,9.0,24,864.0,2012.0,CANON,dslr,22.0
-13.6760059823,-6.16172543788,-2.71828138386,15,15.0,24,864.0,2012.0,CANON,dslr,20.0
-15.4924025108,-6.99896166905,-2.71726996796,17,17.0,24,864.0,2008.0,CANON,dslr,21.0
-17.2354833709,-7.99613112523,-2.70721161117,19,19.0,24,864.0,2008.0,CANON,dslr,21.0
-24.4743149305,-11.4021010644,-2.70561143134,27,27.0,24,864.0,2012.0,LEICA,mrls,24.0
-28.2628869922,-12.7361383028,-2.71821395613,31,31.0,24,864.0,2008.0,NIKON,dslr,12.0
-30.8376558352,-14.3191823297,-2.70687710764,34,34.0,24,864.0,2008.0,NIKON,dslr,12.0
-2.71196787937,-1.28266528029,-2.69980618668,3,3.0,25,864.0,2008.0,NIKON,dslr,12.0
-11.7175350116,-5.63021964509,-2.69367026353,13,13.0,25,864.0,2008.0,NIKON,dslr,12.0
-18.0863923921,-8.53711955164,-2.70057941277,20,20.0,25,864.0,2008.0,NIKON,dslr,12.0
-20.8090529247,-9.79710755151,-2.70156863269,23,23.0,25,864.0,2008.0,NIKON,dslr,12.0
-21.6340957703,-10.3906640886,-2.69383609929,24,24.0,25,864.0,2008.0,NIKON,dslr,12.0
-22.592487117,-10.7041826342,-2.69912884451,25,25.0,25,864.0,2008.0,NIKON,dslr,12.0
-23.4143023735,-11.3035589247,-2.69182948658,26,26.0,25,864.0,2008.0,NIKON,dslr,12.0
-25.3240003276,-11.9455015552,-2.70083475183,28,28.0,25,864.0,2008.0,NIKON,dslr,12.0
-26.1335170347,-12.5713677615,-2.69322463782,29,29.0,25,864.0,2008.0,NIKON,dslr,12.0
-27.0578938642,-12.9564802177,-2.69501353319,30,30.0,25,864.0,2008.0,NIKON,dslr,12.0
-28.7935894217,-13.9617050612,-2.69010646978,32,32.0,25,864.0,2008.0,NIKON,dslr,12.0
-29.7993158149,-14.1774742802,-2.69752025452,33,33.0,25,864.0,2008.0,NIKON,dslr,12.0
-31.5414210079,-15.1703250065,-2.69328853559,35,35.0,25,864.0,2008.0,NIKON,dslr,12.0
-7.15375965865,-3.58102258389,-2.67748187053,8,8.0,26,864.0,2008.0,NIKON,dslr,12.0
-8.9395877997,-4.48149193589,-2.67689874025,10,10.0,26,864.0,2008.0,NIKON,dslr,12.0
-10.7624728984,-5.30746428263,-2.68344372494,12,12.0,26,864.0,2008.0,NIKON,dslr,12.0
-12.4949000103,-6.31486133919,-2.67363827912,14,14.0,26,864.0,2008.0,NIKON,dslr,12.0
-14.3739047589,-7.02786325866,-2.68683851404,16,16.0,26,864.0,2008.0,NIKON,dslr,12.0
-16.1363009645,-7.97620155098,-2.68251403962,18,18.0,26,864.0,2008.0,NIKON,dslr,12.0
-18.8579022988,-9.24010394358,-2.68598846826,21,21.0,26,864.0,2008.0,NIKON,dslr,12.0
-19.7112574946,-9.77068718055,-2.68139841722,22,22.0,26,864.0,2008.0,NIKON,dslr,12.0
-27.8310399246,-13.6540549551,-2.68548903266,31,31.0,26,864.0,2008.0,NIKON,dslr,12.0
-30.3954888814,-15.2352963758,-2.67695717761,34,34.0,26,864.0,2008.0,NIKON,dslr,12.0
-9.74607800648,-5.1003885628,-2.65945784353,11,11.0,27,864.0,2008.0,NIKON,dslr,12.0
-15.0415506733,-7.92160042806,-2.65685472462,17,17.0,27,864.0,2008.0,NIKON,dslr,12.0
-16.7773042377,-8.91751436871,-2.65304622059,19,19.0,27,864.0,2008.0,NIKON,dslr,12.0
-20.3519654057,-10.7143597161,-2.65700703477,23,23.0,27,864.0,2008.0,NIKON,dslr,12.0
-22.1370771598,-11.6167902116,-2.65832893992,25,25.0,27,864.0,2008.0,NIKON,dslr,12.0
-22.9524751541,-12.2140854877,-2.65255957841,26,26.0,27,864.0,2008.0,NIKON,dslr,12.0
-24.0281047044,-12.3146329347,-2.66798756722,27,27.0,27,864.0,2008.0,NIKON,dslr,12.0
-24.8735469299,-12.8571638834,-2.66451576162,28,28.0,27,864.0,2008.0,NIKON,dslr,12.0
-25.6762344145,-13.4807635649,-2.65812304393,29,29.0,27,864.0,2008.0,NIKON,dslr,12.0
-26.6023313043,-13.8678033291,-2.66105036937,30,30.0,27,864.0,2008.0,NIKON,dslr,12.0
-27.3693906823,-14.5573505034,-2.65276410918,31,31.0,27,864.0,2008.0,NIKON,dslr,12.0
-28.3361170201,-14.8682370248,-2.65837321065,32,32.0,27,864.0,2008.0,NIKON,dslr,12.0
-29.3485864362,-15.088421859,-2.66672032655,33,33.0,27,864.0,2008.0,NIKON,dslr,12.0
-31.0890081905,-16.0771132276,-2.66433376459,35,35.0,27,864.0,2008.0,NIKON,dslr,12.0
-4.40443064119,-2.36664123326,-2.64852740034,5,5.0,28,864.0,2008.0,NIKON,dslr,12.0
-13.2183152946,-7.09056702761,-2.64923539147,15,15.0,28,864.0,2008.0,NIKON,dslr,12.0
-17.6268893312,-9.44948530376,-2.64949660539,20,20.0,28,864.0,2008.0,NIKON,dslr,12.0
-18.3856593211,-10.1472918224,-2.63728160542,21,21.0,28,864.0,2008.0,NIKON,dslr,12.0
-19.2353281259,-10.6771790229,-2.63485630384,22,22.0,28,864.0,2008.0,NIKON,dslr,12.0
-21.1736104329,-11.2994788037,-2.65138214451,24,24.0,28,864.0,2008.0,NIKON,dslr,12.0
-28.8700181456,-15.9850571558,-2.63592039857,33,33.0,28,864.0,2008.0,NIKON,dslr,12.0
-29.9261138486,-16.1377727683,-2.64703724758,34,34.0,28,864.0,2008.0,NIKON,dslr,12.0
-30.6105328297,-16.97042368,-2.63537899359,35,35.0,28,864.0,2008.0,NIKON,dslr,12.0
-13.8888478707,-7.9435448526,-2.62206340778,16,16.0,29,864.0,2008.0,NIKON,dslr,12.0
-15.6546324729,-8.88439542897,-2.62539417319,18,18.0,29,864.0,2008.0,NIKON,dslr,12.0
-21.6448222224,-12.510062788,-2.61752903533,25,25.0,29,864.0,2008.0,NIKON,dslr,12.0
-23.547885383,-13.2097348191,-2.63036370311,27,27.0,29,864.0,2008.0,NIKON,dslr,12.0
-24.3902872127,-13.7518685887,-2.6281967714,28,28.0,29,864.0,2008.0,NIKON,dslr,12.0
-25.1873187918,-14.3735511297,-2.62302145003,29,29.0,29,864.0,2008.0,NIKON,dslr,12.0
-26.116085998,-14.7631315156,-2.62708720554,30,30.0,29,864.0,2008.0,NIKON,dslr,12.0
-26.878433611,-15.4450576762,-2.62003918571,31,31.0,29,864.0,2008.0,NIKON,dslr,12.0
-27.8501125506,-15.759797934,-2.62663995152,32,32.0,29,864.0,2008.0,NIKON,dslr,12.0
-29.4299508908,-17.0258036687,-2.61711731754,34,34.0,29,864.0,2008.0,NIKON,dslr,12.0
-11.2331721062,-6.54338172758,-2.6141362723,13,13.0,30,864.0,2008.0,NIKON,dslr,12.0
-11.9944101342,-7.22039649409,-2.59971845198,14,14.0,30,864.0,2008.0,NIKON,dslr,12.0
-19.8544709432,-11.6103395112,-2.61244543684,23,23.0,30,864.0,2008.0,NIKON,dslr,12.0
-20.6749688184,-12.1879310942,-2.60892818973,24,24.0,30,864.0,2008.0,NIKON,dslr,12.0
-22.4552568817,-13.1057788162,-2.61328967024,26,26.0,30,864.0,2008.0,NIKON,dslr,12.0
-28.3640648939,-16.8665296577,-2.6051204706,33,33.0,30,864.0,2008.0,NIKON,dslr,12.0
-30.1063960412,-17.8495074837,-2.60642422259,35,35.0,30,864.0,2008.0,NIKON,dslr,12.0
-5.94376977763,-3.69751278978,-2.58509435508,7,7.0,31,864.0,2008.0,NIKON,dslr,12.0
-7.64877433644,-4.74302131033,-2.58652315265,9,9.0,31,864.0,2008.0,NIKON,dslr,12.0
-10.2589424481,-6.22527909793,-2.59617726234,12,12.0,31,864.0,2008.0,NIKON,dslr,12.0
-14.5358138487,-8.81533412617,-2.59643948128,17,17.0,31,864.0,2008.0,NIKON,dslr,12.0
-16.2699143805,-9.81274100609,-2.59888083001,19,19.0,31,864.0,2008.0,NIKON,dslr,12.0
-17.1213997286,-10.3371984276,-2.59841379802,20,20.0,31,864.0,2008.0,NIKON,dslr,12.0
-17.8698075907,-11.0304114462,-2.58857474257,21,21.0,31,864.0,2008.0,NIKON,dslr,12.0
-18.7177393198,-11.5605464731,-2.58831419045,22,22.0,31,864.0,2008.0,NIKON,dslr,12.0
-23.034336663,-14.0861398011,-2.59273983899,27,27.0,31,864.0,2008.0,NIKON,dslr,12.0
-23.8748585588,-14.6284356237,-2.59187778119,28,28.0,31,864.0,2008.0,NIKON,dslr,12.0
-24.6673725086,-15.2486305458,-2.58791985614,29,29.0,31,864.0,2008.0,NIKON,dslr,12.0
-25.5997187735,-15.6414321185,-2.59312404172,30,30.0,31,864.0,2008.0,NIKON,dslr,12.0
-26.3586944397,-16.3162258943,-2.58731426223,31,31.0,31,864.0,2008.0,NIKON,dslr,12.0
-27.3360653785,-16.6354900626,-2.5949066924,32,32.0,31,864.0,2008.0,NIKON,dslr,12.0
-28.9074441413,-17.8985941688,-2.58719738751,34,34.0,31,864.0,2008.0,NIKON,dslr,12.0
-5.03907729349,-3.25694642729,-2.56779618288,6,6.0,32,864.0,2008.0,NIKON,dslr,12.0
-8.42217233716,-5.39138322911,-2.57217898513,10,10.0,32,864.0,2008.0,NIKON,dslr,12.0
-12.6976333149,-7.98561883642,-2.58018939909,15,15.0,32,864.0,2008.0,NIKON,dslr,12.0
-15.121901824,-9.76361025572,-2.56827430676,18,18.0,32,864.0,2008.0,NIKON,dslr,12.0
-19.3175572665,-12.4832680519,-2.56788383892,23,23.0,32,864.0,2008.0,NIKON,dslr,12.0
-20.1390695127,-13.0544199091,-2.56647423495,24,24.0,32,864.0,2008.0,NIKON,dslr,12.0
-21.1165416145,-13.3825135996,-2.57672913074,25,25.0,32,864.0,2008.0,NIKON,dslr,12.0
-21.9234142307,-13.9772639837,-2.57401976207,26,26.0,32,864.0,2008.0,NIKON,dslr,12.0
-27.8312066087,-17.7320032344,-2.57432054262,33,33.0,32,864.0,2008.0,NIKON,dslr,12.0
-29.577020453,-18.7136276847,-2.57746945159,35,35.0,32,864.0,2008.0,NIKON,dslr,12.0
-3.3339140559,-2.21020747169,-2.55616980381,4,4.0,33,864.0,2008.0,NIKON,dslr,12.0
-9.21712425456,-6.00371722151,-2.56425806615,11,11.0,33,864.0,2008.0,NIKON,dslr,12.0
-13.3455363278,-8.82590845886,-2.55728830152,16,16.0,33,864.0,2008.0,NIKON,dslr,12.0
-16.5712423491,-11.1979429811,-2.54733099064,20,20.0,33,864.0,2008.0,NIKON,dslr,12.0
-22.4881854153,-14.9426074273,-2.55511597488,27,27.0,33,864.0,2008.0,NIKON,dslr,12.0
-23.3279407795,-15.485708863,-2.55555879097,28,28.0,33,864.0,2008.0,NIKON,dslr,12.0
-24.1170361361,-16.1049237194,-2.55281826224,29,29.0,33,864.0,2008.0,NIKON,dslr,12.0
-25.0538252015,-16.5016921184,-2.5591608779,30,30.0,33,864.0,2008.0,NIKON,dslr,12.0
-25.8107297182,-17.1699222891,-2.55458933876,31,31.0,33,864.0,2008.0,NIKON,dslr,12.0
-26.7944931057,-17.4944316629,-2.56317343327,32,32.0,33,864.0,2008.0,NIKON,dslr,12.0
-28.3590613141,-18.7553630032,-2.55727745747,34,34.0,33,864.0,2008.0,NIKON,dslr,12.0
-29.0228498513,-19.5620598739,-2.54851468059,35,35.0,33,864.0,2008.0,NIKON,dslr,12.0
-6.61262655602,-4.50257371184,-2.54379707676,8,8.0,34,864.0,2008.0,NIKON,dslr,12.0
-10.67778947,-7.41517444401,-2.53460228107,13,13.0,34,864.0,2008.0,NIKON,dslr,12.0
-13.9770374157,-9.67690162604,-2.53602423794,17,17.0,34,864.0,2008.0,NIKON,dslr,12.0
-15.7148020611,-10.6791851834,-2.54471543943,19,19.0,34,864.0,2008.0,NIKON,dslr,12.0
-17.311570651,-11.8873681526,-2.53986787972,21,21.0,34,864.0,2008.0,NIKON,dslr,12.0
-18.1596120583,-12.4188763539,-2.54177207706,22,22.0,34,864.0,2008.0,NIKON,dslr,12.0
-20.5531146071,-14.232690538,-2.53592922614,25,25.0,34,864.0,2008.0,NIKON,dslr,12.0
-21.357767264,-14.8271972232,-2.5347498539,26,26.0,34,864.0,2008.0,NIKON,dslr,12.0
-26.2259410497,-18.3357578534,-2.53144017414,32,32.0,34,864.0,2008.0,NIKON,dslr,12.0
-27.2719487381,-18.5806569321,-2.54352061464,33,33.0,34,864.0,2008.0,NIKON,dslr,12.0
-11.4284109494,-8.08649634716,-2.52579862483,14,14.0,35,861.6,2012.0,NIKON,dslr,36.0
-18.742290368,-13.3314122194,-2.523322241,23,23.0,35,861.6,2012.0,NIKON,dslr,36.0
-19.5668782425,-13.8973837769,-2.52402028018,24,24.0,35,861.6,2012.0,NIKON,dslr,36.0
-21.9102046559,-15.7779254637,-2.51749211076,27,27.0,35,861.6,2012.0,NIKON,dslr,36.0
-22.7502552178,-16.3225576282,-2.51923980076,28,28.0,35,861.6,2008.0,NIKON,dslr,25.0
-23.5369876864,-16.9413757012,-2.51771666835,29,29.0,35,861.6,2012.0,NIKON,dslr,24.0
-24.4790349078,-17.3429193039,-2.52519771408,30,30.0,35,861.6,2012.0,NIKON,dslr,24.0
-25.2351262209,-18.005232701,-2.52186441528,31,31.0,35,861.6,2012.0,NIKON,dslr,24.0
-26.6868217722,-19.4116857511,-2.51272068667,33,33.0,35,861.6,2012.0,NIKON,dslr,24.0
-27.7852932864,-19.5953432475,-2.52735752744,34,34.0,35,861.6,2012.0,NIKON,dslr,36.0
-28.4443488086,-20.3940927932,-2.51955990958,35,35.0,35,861.6,2012.0,NIKON,dslr,24.0
-9.67733525121,-7.09571578036,-2.50891079974,12,12.0,36,861.6,2012.0,NIKON,dslr,24.0
-12.11644133,-8.84261553485,-2.5111434067,15,15.0,36,861.6,2012.0,NIKON,dslr,24.0
-14.5398466744,-10.6109782152,-2.51115444033,18,18.0,36,861.6,2012.0,NIKON,dslr,24.0
-15.9778524903,-12.0294733799,-2.49624818327,20,20.0,36,861.6,2012.0,NIKON,dslr,24.0
-17.5621551207,-13.2503097139,-2.49522996368,22,22.0,36,861.6,2012.0,NIKON,dslr,24.0
-19.9554789687,-15.0591785675,-2.49512932155,25,25.0,36,861.6,2012.0,NIKON,dslr,24.0
-20.7591881683,-15.6542679993,-2.49547994573,26,26.0,36,861.6,2012.0,NIKON,dslr,36.0
-25.6309816941,-19.15862149,-2.49970691501,32,32.0,36,861.6,2012.0,NIKON,dslr,36.0
-27.1866536582,-20.4177830058,-2.4974375974,34,34.0,36,861.6,2012.0,NIKON,dslr,36.0
-1.57501360616,-1.23261191801,-2.47754941475,2,2.0,37,861.6,2012.0,NIKON,dslr,36.0
-12.7462489676,-9.67125313781,-2.49251319526,16,16.0,37,861.6,2012.0,NIKON,dslr,36.0
-15.1135955196,-11.5143054705,-2.49055004886,19,19.0,37,861.6,2012.0,NIKON,dslr,36.0
-16.7122725783,-12.7161293352,-2.49116101688,21,21.0,37,861.6,2012.0,NIKON,dslr,36.0
-18.1298123868,-14.1530881019,-2.47876064307,23,23.0,37,861.6,2012.0,NIKON,dslr,36.0
-18.9594261352,-14.7153036199,-2.4815663254,24,24.0,37,861.6,2012.0,NIKON,dslr,24.0
-21.3012124519,-16.5909116109,-2.47986824665,27,27.0,37,861.6,2012.0,NIKON,dslr,24.0
-22.142563797,-17.1378781795,-2.48292081054,28,28.0,37,861.6,2012.0,NIKON,dslr,36.0
-22.9279417763,-17.7569559863,-2.48261507445,29,29.0,37,861.6,2012.0,NIKON,dslr,36.0
-23.8760108472,-18.1641434157,-2.49123455025,30,30.0,37,861.6,2012.0,NIKON,dslr,24.0
-24.6325003183,-18.8212626587,-2.48913949181,31,31.0,37,861.6,2012.0,NIKON,dslr,24.0
-26.0763807393,-20.2243014104,-2.48192075869,33,33.0,37,861.6,2012.0,NIKON,dslr,36.0
-27.8420022938,-21.2090289327,-2.49060513858,35,35.0,37,861.6,2012.0,NIKON,dslr,36.0
-7.03411615364,-5.61437529358,-2.46797248647,9,9.0,38,861.6,2012.0,NIKON,dslr,24.0
-7.81248179205,-6.24220539945,-2.46745923001,10,10.0,38,861.6,2012.0,NIKON,dslr,36.0
-8.60469879809,-6.85267528737,-2.46905828877,11,11.0,38,861.6,2012.0,NIKON,dslr,36.0
-13.3672602889,-10.5031591613,-2.4756089946,17,17.0,38,861.6,2012.0,NIKON,dslr,36.0
-25.0102141126,-19.9621940187,-2.46797365589,32,32.0,38,861.6,2012.0,NIKON,dslr,36.0
-26.5636782929,-21.221946083,-2.46751766737,34,34.0,38,861.6,2012.0,NIKON,dslr,36.0
-27.2163152664,-22.0061851151,-2.46165036758,35,35.0,38,861.6,2012.0,NIKON,dslr,36.0
-10.0548984108,-8.24008604013,-2.45506828984,13,13.0,39,861.6,2012.0,NIKON,dslr,36.0
-10.7999937469,-8.90843056135,-2.45187879769,14,14.0,39,861.6,2012.0,NIKON,dslr,36.0
-13.9103655672,-11.4237353693,-2.4540345739,18,18.0,39,861.6,2012.0,NIKON,dslr,36.0
-15.3427782387,-12.8296202562,-2.44516537589,20,20.0,39,861.6,2012.0,NIKON,dslr,24.0
-16.9266624659,-14.0530458536,-2.44868785029,22,22.0,39,861.6,2012.0,NIKON,dslr,24.0
-19.324629405,-15.8606020806,-2.45432941696,25,25.0,39,861.6,2012.0,NIKON,dslr,36.0
-20.128599909,-16.4572010288,-2.45621003756,26,26.0,39,861.6,2012.0,NIKON,dslr,24.0
-21.5056680161,-17.9305951708,-2.44660182033,28,28.0,39,861.6,2012.0,NIKON,dslr,36.0
-22.2906487478,-18.5506597835,-2.44751348056,29,29.0,39,861.6,2012.0,NIKON,dslr,36.0
-23.2454485389,-18.9644172656,-2.45727138643,30,30.0,39,861.6,2012.0,NIKON,dslr,36.0
-24.0034973174,-19.617138337,-2.45641456833,31,31.0,39,861.6,2012.0,NIKON,dslr,36.0
-25.4412046798,-21.0177330947,-2.45112083071,33,33.0,39,861.6,2012.0,NIKON,dslr,24.0
-5.30968863394,-4.56149170893,-2.43184593295,7,7.0,40,861.6,2012.0,NIKON,dslr,36.0
-11.4775089843,-9.65747314335,-2.44209741431,15,15.0,40,861.6,2012.0,NIKON,dslr,24.0
-12.0934994096,-10.4760332201,-2.427738089,16,16.0,40,861.6,2012.0,NIKON,dslr,36.0
-14.4680581985,-12.3156523159,-2.43638465828,19,19.0,40,861.6,2012.0,NIKON,dslr,36.0
-16.0733348414,-13.5147292638,-2.44245415403,21,21.0,40,861.6,2012.0,NIKON,dslr,36.0
-17.4813393412,-14.9466643381,-2.43419904515,23,23.0,40,861.6,2012.0,NIKON,dslr,36.0
-18.3178078604,-15.5067054911,-2.43911237062,24,24.0,40,861.6,2012.0,NIKON,dslr,36.0
-20.6620707636,-17.380415178,-2.44224438253,27,27.0,40,861.6,2012.0,NIKON,dslr,36.0
-24.3642633655,-20.7456663102,-2.43624039676,32,32.0,40,861.6,2012.0,NIKON,dslr,36.0
-25.916924838,-22.0071126444,-2.43759773734,34,34.0,40,861.6,2012.0,NIKON,dslr,24.0
-26.5678122524,-22.7848930681,-2.43269559658,35,35.0,40,861.6,2012.0,NIKON,dslr,24.0
-3.7673751518,-3.28738261624,-2.42412792508,5,5.0,41,861.6,2012.0,NIKON,dslr,36.0
-5.95349097585,-5.34377630524,-2.41011228299,8,8.0,41,861.6,2012.0,NIKON,dslr,24.0
-9.02207768975,-7.9121497812,-2.42164433714,12,12.0,41,861.6,2012.0,NIKON,dslr,36.0
-12.708707479,-11.2910918078,-2.41519375126,17,17.0,41,861.6,2012.0,NIKON,dslr,36.0
-18.6616159028,-16.6356271867,-2.41352951237,25,25.0,41,861.6,2012.0,NIKON,dslr,36.0
-19.4669748077,-17.2347582471,-2.41694012939,26,26.0,41,861.6,2012.0,NIKON,dslr,36.0
-20.8404078922,-18.6996630688,-2.41028283011,28,28.0,41,861.6,2012.0,NIKON,dslr,36.0
-21.6258937427,-19.3215092534,-2.41241188666,29,29.0,41,861.6,2012.0,NIKON,dslr,36.0
-22.5880752646,-19.7428178293,-2.42330822261,30,30.0,41,861.6,2012.0,NIKON,dslr,24.0
-23.3487907704,-20.3920074922,-2.42368964486,31,31.0,41,861.6,2012.0,NIKON,dslr,24.0
-24.7818960966,-21.7912281861,-2.42032090274,33,33.0,41,861.6,2012.0,NIKON,dslr,24.0
-13.2355117388,-12.199230673,-2.39691470747,18,18.0,42,861.6,2012.0,NIKON,dslr,36.0
-14.6676764305,-13.596296118,-2.39408256851,20,20.0,42,861.6,2012.0,NIKON,dslr,36.0
-15.3962729302,-14.2812737478,-2.39374729119,21,21.0,42,861.6,2012.0,NIKON,dslr,36.0
-16.2545104294,-14.8253462253,-2.40214573691,22,22.0,42,861.6,2012.0,NIKON,dslr,36.0
-17.6431796579,-16.2701632309,-2.39665841584,24,24.0,42,861.6,2012.0,NIKON,dslr,24.0
-19.9936842247,-18.145318711,-2.40462051842,27,27.0,42,861.6,2012.0,NIKON,dslr,24.0
-22.6690817533,-21.145040375,-2.39096472138,31,31.0,42,861.6,2012.0,NIKON,dslr,36.0
-23.6937798705,-21.5082494743,-2.40450713763,32,32.0,42,861.6,2012.0,NIKON,dslr,24.0
-25.2469722253,-22.7725798595,-2.4076778073,34,34.0,42,860.4,2012.0,NIKON,dslr,16.0
-25.8970369048,-23.5444999851,-2.40374082558,35,35.0,42,860.4,2012.0,NIKON,dslr,16.0
-4.37654700772,-4.10436795246,-2.38827660267,6,6.0,43,860.4,2012.0,NIKON,dslr,16.0
-7.91434785683,-7.63957446466,-2.37385851139,11,11.0,43,860.4,2012.0,NIKON,dslr,16.0
-9.36843704647,-9.01290115925,-2.37553429861,13,13.0,43,860.4,2012.0,NIKON,dslr,16.0
-10.1125907238,-9.68171001701,-2.37795897055,14,14.0,43,860.4,2012.0,NIKON,dslr,16.0
-10.7838810816,-10.4263084943,-2.37305142193,15,15.0,43,860.4,2012.0,NIKON,dslr,16.0
-13.7800835698,-13.080875231,-2.3822192677,19,19.0,43,860.4,2012.0,NIKON,dslr,16.0
-16.7981587146,-15.7105653558,-2.38963744723,23,23.0,43,860.4,2012.0,NIKON,dslr,16.0
-18.7753330422,-17.9857407175,-2.37767022122,26,26.0,43,860.4,2012.0,NIKON,dslr,16.0
-20.1476608529,-19.4440675311,-2.3739638399,28,28.0,43,860.4,2012.0,NIKON,dslr,16.0
-20.9344957363,-20.068554713,-2.37731029277,29,29.0,43,860.4,2012.0,NIKON,dslr,16.0
-21.904649229,-20.4984473108,-2.38934505879,30,30.0,43,860.4,2012.0,NIKON,dslr,16.0
-24.0990803838,-22.5440529776,-2.38952097476,33,33.0,43,860.4,2012.0,NIKON,dslr,16.0
-24.5544201532,-23.5176625314,-2.37775787727,34,34.0,43,860.4,2012.0,NIKON,dslr,16.0
-25.2045515483,-24.2843690725,-2.37478605458,35,35.0,43,860.4,2012.0,NIKON,dslr,16.0
-7.11719606155,-7.02463666117,-2.36273947489,10,10.0,44,860.4,2012.0,NIKON,dslr,16.0
-11.3900255124,-11.2368731784,-2.36296298274,16,16.0,44,860.4,2012.0,NIKON,dslr,16.0
-15.5471547428,-15.5655381983,-2.35560362352,22,22.0,44,860.4,2012.0,NIKON,dslr,16.0
-17.9675419826,-17.3829639332,-2.37272960778,25,25.0,44,860.4,2012.0,NIKON,dslr,16.0
-19.2969988616,-18.8845395744,-2.3669966543,27,27.0,44,860.4,2012.0,NIKON,dslr,16.0
-21.195958686,-21.2304341779,-2.35538189496,30,30.0,44,860.4,2012.0,NIKON,dslr,16.0
-21.9650981158,-21.875430619,-2.35823979791,31,31.0,44,860.4,2012.0,NIKON,dslr,16.0
-22.9994387476,-22.2491756543,-2.37277387851,32,32.0,44,860.4,2012.0,NIKON,dslr,16.0
-23.3934052335,-23.2754933692,-2.35872104678,33,33.0,44,860.4,2012.0,NIKON,dslr,16.0
-6.32071439901,-6.40691575457,-2.3494218203,9,9.0,45,860.4,2012.0,NIKON,dslr,16.0
-12.0037819737,-12.0378244848,-2.35477850793,17,17.0,45,860.4,2012.0,NIKON,dslr,16.0
-12.5174864221,-12.9349346219,-2.33979484104,18,18.0,45,860.4,2012.0,NIKON,dslr,16.0
-13.9543083292,-14.3275007958,-2.34299976114,20,20.0,45,860.4,2012.0,NIKON,dslr,16.0
-14.6826927605,-15.0139446283,-2.34504042834,21,21.0,45,860.4,2012.0,NIKON,dslr,16.0
-16.0816268987,-16.4432745002,-2.3450758493,23,23.0,45,860.4,2012.0,NIKON,dslr,16.0
-16.936757253,-17.0043010369,-2.35420446106,24,24.0,45,860.4,2012.0,NIKON,dslr,16.0
-18.054741074,-18.7089904792,-2.33840031305,26,26.0,45,860.4,2012.0,NIKON,dslr,16.0
-20.2173065276,-20.7908758057,-2.34220869887,29,29.0,45,860.4,2012.0,NIKON,dslr,16.0
-22.2819391394,-22.9676988005,-2.34104061938,32,32.0,45,860.4,2012.0,NIKON,dslr,16.0
-23.8398885496,-24.2416937103,-2.34783794723,34,34.0,45,860.4,2009.0,NIKON,dslr,12.0
-24.4909367073,-25.0038800828,-2.34583128358,35,35.0,45,860.4,2012.0,NIKON,dslr,16.0
-8.29815666939,-8.66836754472,-2.33437787454,12,12.0,46,860.4,2012.0,NIKON,dslr,16.0
-13.0516895818,-13.8077296852,-2.32805387712,19,19.0,46,860.4,2012.0,NIKON,dslr,16.0
-17.243562862,-18.1013684517,-2.33192970318,25,25.0,46,860.4,2012.0,NIKON,dslr,16.0
-18.5730007544,-19.5970314838,-2.32937279019,27,27.0,46,860.4,2012.0,NIKON,dslr,16.0
-19.4283405789,-20.162826745,-2.33764484968,28,28.0,46,860.4,2012.0,NIKON,dslr,16.0
-20.4628210289,-21.9379341675,-2.32141873114,30,30.0,46,860.4,2012.0,NIKON,dslr,16.0
-21.237593701,-22.5823961039,-2.32551487443,31,31.0,46,860.4,2012.0,NIKON,dslr,16.0
-22.6655400213,-23.9848555455,-2.32792111881,33,33.0,46,860.4,2012.0,NIKON,dslr,16.0
-2.01467686454,-2.22285337606,-2.30710710498,3,3.0,47,860.4,2012.0,NIKON,dslr,16.0
-9.36995623685,-10.4021113299,-2.3040391434,14,14.0,47,860.4,2012.0,NIKON,dslr,16.0
-10.0388630745,-11.1454577372,-2.30400542954,15,15.0,47,860.4,2012.0,NIKON,dslr,16.0
-14.806127381,-16.2720186817,-2.30906151013,22,22.0,47,860.4,2012.0,NIKON,dslr,16.0
-16.1998136668,-17.707795943,-2.31175050628,24,24.0,47,860.4,2012.0,NIKON,dslr,16.0
-19.4752096906,-21.4875826353,-2.30710710498,29,29.0,47,860.4,2012.0,NIKON,dslr,16.0
-21.5420035073,-23.6630954208,-2.30930736025,32,32.0,47,860.4,2012.0,NIKON,dslr,16.0
-23.1040170171,-24.9440252902,-2.3179180172,34,34.0,47,860.4,2008.0,NIKON,dslr,12.0
-23.7567906196,-25.7024298357,-2.31687651258,35,35.0,47,860.4,2012.0,NIKON,dslr,16.0
-8.62274540678,-9.72873381535,-2.29600030738,13,13.0,48,860.4,2012.0,NIKON,dslr,16.0
-10.6387778898,-11.9505817855,-2.29818787648,16,16.0,48,860.4,2012.0,NIKON,dslr,16.0
-11.2550559697,-12.7406324458,-2.29436326459,17,17.0,48,860.4,2012.0,NIKON,dslr,16.0
-13.2045350308,-15.0213266598,-2.29191695376,20,20.0,48,860.4,2012.0,NIKON,dslr,16.0
-13.9342868658,-15.7110040908,-2.29633356549,21,21.0,48,860.4,2012.0,NIKON,dslr,16.0
-15.3331665013,-17.1433370452,-2.30051425138,23,23.0,48,860.4,2012.0,NIKON,dslr,16.0
